appointment_id,location_id,service_type_id,scheduled_date,travel_minutes,override_flag,urgency,complexity_score,cancelled_label,day_of_week,is_weekend,month,is_winter,week_of_year,day_index
APT-005122,LOC-02,SVC-02,2026-05-14,20,False,Routine,19.1,1,3,0,5,0,20,286
APT-005125,LOC-01,SVC-01,2026-05-14,30,False,Routine,36.3,1,3,0,5,0,20,286
APT-005132,LOC-01,SVC-06,2026-05-17,14,False,Routine,77.3,1,6,1,5,0,20,289
APT-005133,LOC-08,SVC-02,2026-05-16,26,False,Priority,31.9,1,5,1,5,0,20,288
APT-005138,LOC-07,SVC-01,2026-05-15,53,False,Routine,16.0,1,4,0,5,0,20,287
APT-005142,LOC-10,SVC-01,2026-05-18,32,False,Routine,54.7,1,0,0,5,0,21,290
APT-005145,LOC-10,SVC-04,2026-05-15,49,False,Emergency,92.7,1,4,0,5,0,20,287
APT-005149,LOC-06,SVC-05,2026-05-17,40,False,Routine,13.8,1,6,1,5,0,20,289
APT-005153,LOC-10,SVC-06,2026-05-15,18,False,Routine,20.1,1,4,0,5,0,20,287
APT-005154,LOC-07,SVC-07,2026-05-15,15,False,Priority,42.3,1,4,0,5,0,20,287
APT-005156,LOC-06,SVC-06,2026-05-16,43,False,Priority,89.6,1,5,1,5,0,20,288
APT-005157,LOC-03,SVC-03,2026-05-15,29,False,Routine,37.7,1,4,0,5,0,20,287
APT-005158,LOC-02,SVC-04,2026-05-15,30,False,Priority,39.1,1,4,0,5,0,20,287
APT-005159,LOC-10,SVC-02,2026-05-16,38,False,Routine,6.5,1,5,1,5,0,20,288
APT-005161,LOC-06,SVC-05,2026-05-17,44,False,Priority,66.6,1,6,1,5,0,20,289
APT-005163,LOC-06,SVC-02,2026-05-17,46,False,Urgent,14.1,1,6,1,5,0,20,289
APT-005165,LOC-01,SVC-01,2026-05-19,25,False,Routine,63.5,1,1,0,5,0,21,291
APT-005168,LOC-07,SVC-01,2026-05-17,58,False,Routine,32.7,1,6,1,5,0,20,289
APT-005174,LOC-02,SVC-02,2026-05-18,9,False,Routine,15.8,1,0,0,5,0,21,290
APT-005180,LOC-07,SVC-01,2026-05-17,35,False,Routine,28.4,1,6,1,5,0,20,289
APT-005190,LOC-09,SVC-02,2026-05-18,3,False,Routine,9.9,1,0,0,5,0,21,290
APT-005194,LOC-06,SVC-08,2026-05-19,50,False,Routine,50.6,1,1,0,5,0,21,291
APT-005195,LOC-06,SVC-05,2026-05-18,11,False,Routine,25.8,1,0,0,5,0,21,290
APT-005196,LOC-05,SVC-02,2026-05-18,17,False,Routine,17.8,1,0,0,5,0,21,290
APT-005202,LOC-01,SVC-04,2026-05-18,17,False,Routine,50.6,1,0,0,5,0,21,290
APT-005203,LOC-02,SVC-01,2026-05-21,12,False,Routine,74.8,1,3,0,5,0,21,293
APT-005204,LOC-02,SVC-02,2026-05-19,12,False,Priority,68.4,1,1,0,5,0,21,291
APT-005208,LOC-05,SVC-05,2026-05-20,26,False,Routine,15.6,1,2,0,5,0,21,292
APT-005209,LOC-06,SVC-01,2026-05-20,17,False,Routine,13.8,1,2,0,5,0,21,292
APT-005213,LOC-09,SVC-01,2026-05-20,43,False,Routine,14.7,1,2,0,5,0,21,292
APT-005227,LOC-01,SVC-04,2026-05-19,24,False,Priority,46.0,1,1,0,5,0,21,291
APT-005229,LOC-08,SVC-03,2026-05-20,26,False,Routine,69.5,1,2,0,5,0,21,292
APT-005234,LOC-08,SVC-02,2026-05-20,19,False,Priority,13.6,1,2,0,5,0,21,292
APT-005235,LOC-01,SVC-06,2026-05-21,20,False,Priority,59.4,1,3,0,5,0,21,293
APT-005237,LOC-08,SVC-06,2026-05-21,20,False,Routine,18.1,1,3,0,5,0,21,293
APT-005238,LOC-06,SVC-02,2026-05-21,23,False,Urgent,30.2,1,3,0,5,0,21,293
APT-005242,LOC-03,SVC-01,2026-05-22,21,False,Routine,49.9,1,4,0,5,0,21,294
APT-005243,LOC-01,SVC-05,2026-05-21,11,False,Routine,18.3,1,3,0,5,0,21,293
APT-005245,LOC-06,SVC-06,2026-05-21,37,False,Urgent,41.1,1,3,0,5,0,21,293
APT-005252,LOC-01,SVC-01,2026-05-25,44,False,Routine,59.8,1,0,0,5,0,22,297
APT-005256,LOC-10,SVC-07,2026-05-21,40,False,Routine,13.4,1,3,0,5,0,21,293
APT-005258,LOC-01,SVC-06,2026-05-22,46,False,Priority,44.3,1,4,0,5,0,21,294
APT-005259,LOC-02,SVC-09,2026-05-22,24,False,Routine,36.3,1,4,0,5,0,21,294
APT-005261,LOC-10,SVC-02,2026-05-21,37,False,Routine,41.0,1,3,0,5,0,21,293
APT-005263,LOC-01,SVC-03,2026-05-22,25,False,Routine,45.0,1,4,0,5,0,21,294
APT-005264,LOC-05,SVC-06,2026-05-22,42,False,Routine,43.0,1,4,0,5,0,21,294
APT-005267,LOC-03,SVC-05,2026-05-21,9,False,Routine,16.7,1,3,0,5,0,21,293
APT-005269,LOC-06,SVC-09,2026-05-21,13,False,Routine,52.7,1,3,0,5,0,21,293
APT-005276,LOC-02,SVC-03,2026-05-21,34,False,Routine,34.8,1,3,0,5,0,21,293
APT-005279,LOC-02,SVC-01,2026-05-22,22,False,Urgent,80.0,1,4,0,5,0,21,294
APT-005282,LOC-05,SVC-01,2026-05-22,23,True,Routine,33.9,1,4,0,5,0,21,294
APT-005285,LOC-10,SVC-07,2026-05-22,23,False,Urgent,14.6,1,4,0,5,0,21,294
APT-005287,LOC-05,SVC-07,2026-05-24,18,False,Routine,16.1,1,6,1,5,0,21,296
APT-005288,LOC-04,SVC-01,2026-05-22,21,False,Priority,64.4,1,4,0,5,0,21,294
APT-005294,LOC-10,SVC-05,2026-05-23,39,False,Routine,23.6,1,5,1,5,0,21,295
APT-005295,LOC-05,SVC-05,2026-05-23,8,False,Priority,39.7,1,5,1,5,0,21,295
APT-005298,LOC-02,SVC-05,2026-05-22,52,False,Routine,18.3,1,4,0,5,0,21,294
APT-005305,LOC-06,SVC-02,2026-05-24,15,False,Routine,81.7,1,6,1,5,0,21,296
APT-005307,LOC-08,SVC-02,2026-05-22,11,False,Routine,17.4,1,4,0,5,0,21,294
APT-005309,LOC-05,SVC-05,2026-05-22,32,False,Emergency,63.3,1,4,0,5,0,21,294
APT-005311,LOC-02,SVC-02,2026-05-22,27,False,Routine,42.4,1,4,0,5,0,21,294
APT-005313,LOC-05,SVC-04,2026-05-24,4,False,Routine,13.5,1,6,1,5,0,21,296
APT-005314,LOC-05,SVC-01,2026-05-23,28,False,Routine,41.8,1,5,1,5,0,21,295
APT-005317,LOC-03,SVC-02,2026-05-24,14,False,Routine,26.3,1,6,1,5,0,21,296
APT-005321,LOC-09,SVC-01,2026-05-24,17,False,Routine,45.4,1,6,1,5,0,21,296
APT-005322,LOC-02,SVC-09,2026-05-25,29,False,Priority,73.1,1,0,0,5,0,22,297
APT-005324,LOC-09,SVC-05,2026-05-24,41,False,Routine,21.9,1,6,1,5,0,21,296
APT-005329,LOC-07,SVC-08,2026-05-25,38,False,Urgent,63.4,1,0,0,5,0,22,297
APT-005330,LOC-10,SVC-02,2026-05-25,35,False,Routine,11.5,1,0,0,5,0,22,297
APT-005337,LOC-10,SVC-02,2026-05-25,4,False,Routine,21.6,1,0,0,5,0,22,297
APT-005344,LOC-03,SVC-02,2026-05-25,25,False,Priority,14.8,1,0,0,5,0,22,297
APT-005345,LOC-04,SVC-03,2026-05-28,28,False,Routine,15.3,1,3,0,5,0,22,300
APT-005346,LOC-10,SVC-04,2026-05-26,29,False,Priority,92.3,1,1,0,5,0,22,298
APT-005347,LOC-01,SVC-02,2026-05-26,11,False,Priority,11.2,1,1,0,5,0,22,298
APT-005348,LOC-04,SVC-07,2026-05-25,15,False,Emergency,61.9,1,0,0,5,0,22,297
APT-005351,LOC-08,SVC-02,2026-05-27,27,False,Routine,67.4,1,2,0,5,0,22,299
APT-005353,LOC-07,SVC-01,2026-05-25,38,False,Emergency,68.0,1,0,0,5,0,22,297
APT-005354,LOC-07,SVC-03,2026-05-27,43,False,Urgent,56.5,1,2,0,5,0,22,299
APT-005357,LOC-03,SVC-03,2026-05-26,11,False,Routine,45.8,1,1,0,5,0,22,298
APT-005361,LOC-08,SVC-06,2026-05-26,33,False,Priority,28.3,1,1,0,5,0,22,298
APT-005363,LOC-04,SVC-02,2026-05-28,25,False,Routine,43.0,1,3,0,5,0,22,300
APT-005374,LOC-02,SVC-04,2026-05-27,9,False,Priority,61.9,1,2,0,5,0,22,299
APT-005375,LOC-01,SVC-07,2026-05-29,22,False,Routine,31.2,1,4,0,5,0,22,301
APT-005378,LOC-04,SVC-09,2026-05-26,35,False,Routine,10.3,1,1,0,5,0,22,298
APT-005379,LOC-07,SVC-07,2026-05-26,41,False,Routine,23.0,1,1,0,5,0,22,298
APT-005383,LOC-06,SVC-07,2026-05-28,51,False,Priority,28.9,1,3,0,5,0,22,300
APT-005389,LOC-02,SVC-06,2026-05-28,28,False,Routine,22.3,1,3,0,5,0,22,300
APT-005405,LOC-06,SVC-06,2026-05-29,26,False,Routine,43.7,1,4,0,5,0,22,301
APT-005412,LOC-07,SVC-06,2026-05-29,32,False,Routine,27.3,1,4,0,5,0,22,301
APT-005414,LOC-02,SVC-05,2026-05-28,16,False,Routine,61.6,1,3,0,5,0,22,300
APT-005425,LOC-02,SVC-01,2026-05-28,25,True,Routine,48.7,1,3,0,5,0,22,300
APT-005427,LOC-01,SVC-05,2026-05-28,3,False,Routine,41.9,1,3,0,5,0,22,300
APT-005429,LOC-07,SVC-09,2026-05-29,18,False,Routine,32.6,1,4,0,5,0,22,301
APT-005432,LOC-05,SVC-04,2026-05-29,19,False,Urgent,47.7,1,4,0,5,0,22,301
APT-005434,LOC-04,SVC-02,2026-05-29,6,False,Routine,36.3,1,4,0,5,0,22,301
APT-005437,LOC-04,SVC-03,2026-05-28,12,False,Urgent,93.0,1,3,0,5,0,22,300
APT-005439,LOC-06,SVC-01,2026-05-31,31,False,Routine,13.6,1,6,1,5,0,22,303
APT-005445,LOC-08,SVC-06,2026-05-29,33,False,Routine,20.4,1,4,0,5,0,22,301
APT-005447,LOC-01,SVC-01,2026-05-30,22,False,Routine,72.1,1,5,1,5,0,22,302
APT-005454,LOC-08,SVC-01,2026-05-29,40,True,Priority,10.0,1,4,0,5,0,22,301
APT-005462,LOC-01,SVC-01,2026-05-30,27,False,Priority,42.2,1,5,1,5,0,22,302
APT-005478,LOC-05,SVC-02,2026-06-01,22,False,Priority,38.0,1,0,0,6,1,23,304
APT-005479,LOC-08,SVC-01,2026-06-01,18,False,Priority,35.0,1,0,0,6,1,23,304
APT-005481,LOC-01,SVC-06,2026-06-01,13,False,Priority,36.9,1,0,0,6,1,23,304
APT-005485,LOC-03,SVC-02,2026-06-01,29,False,Routine,36.3,1,0,0,6,1,23,304
APT-005490,LOC-08,SVC-06,2026-06-02,40,False,Priority,25.4,1,1,0,6,1,23,305
APT-005498,LOC-10,SVC-01,2026-06-01,42,False,Routine,17.7,1,0,0,6,1,23,304
APT-005501,LOC-05,SVC-02,2026-06-02,3,False,Routine,42.1,1,1,0,6,1,23,305
APT-005503,LOC-07,SVC-04,2026-06-02,52,False,Routine,17.1,1,1,0,6,1,23,305
APT-005509,LOC-07,SVC-03,2026-06-03,55,False,Routine,18.7,1,2,0,6,1,23,306
APT-005511,LOC-06,SVC-02,2026-06-02,38,False,Priority,38.6,1,1,0,6,1,23,305
APT-005516,LOC-10,SVC-01,2026-06-03,40,False,Priority,87.6,1,2,0,6,1,23,306
APT-005520,LOC-01,SVC-06,2026-06-02,39,False,Urgent,77.9,1,1,0,6,1,23,305
APT-005522,LOC-10,SVC-07,2026-06-02,22,False,Priority,36.3,1,1,0,6,1,23,305
APT-005526,LOC-08,SVC-06,2026-06-04,39,False,Priority,99.0,1,3,0,6,1,23,307
APT-005528,LOC-08,SVC-02,2026-06-02,24,False,Urgent,21.8,1,1,0,6,1,23,305
APT-005529,LOC-04,SVC-02,2026-06-03,35,False,Routine,15.0,1,2,0,6,1,23,306
APT-005531,LOC-04,SVC-02,2026-06-03,10,False,Priority,39.9,1,2,0,6,1,23,306
APT-005533,LOC-08,SVC-02,2026-06-04,46,False,Routine,39.8,1,3,0,6,1,23,307
APT-005536,LOC-10,SVC-02,2026-06-02,17,False,Routine,9.0,1,1,0,6,1,23,305
APT-005537,LOC-06,SVC-04,2026-06-05,24,False,Priority,48.9,1,4,0,6,1,23,308
APT-005538,LOC-08,SVC-02,2026-06-03,47,False,Priority,36.3,1,2,0,6,1,23,306
APT-005542,LOC-02,SVC-05,2026-06-03,18,True,Routine,16.8,1,2,0,6,1,23,306
APT-005545,LOC-03,SVC-06,2026-06-05,15,False,Routine,50.5,1,4,0,6,1,23,308
APT-005547,LOC-03,SVC-01,2026-06-05,29,False,Routine,45.9,1,4,0,6,1,23,308
APT-005550,LOC-06,SVC-06,2026-06-03,24,False,Routine,42.3,1,2,0,6,1,23,306
APT-005552,LOC-08,SVC-05,2026-06-04,33,True,Routine,36.8,1,3,0,6,1,23,307
APT-005558,LOC-03,SVC-02,2026-06-03,32,False,Routine,21.0,1,2,0,6,1,23,306
APT-005565,LOC-06,SVC-05,2026-06-05,17,False,Urgent,65.3,1,4,0,6,1,23,308
APT-005566,LOC-03,SVC-05,2026-06-04,13,False,Routine,66.4,1,3,0,6,1,23,307
APT-005569,LOC-02,SVC-05,2026-06-05,11,False,Priority,28.8,1,4,0,6,1,23,308
APT-005570,LOC-10,SVC-07,2026-06-05,24,False,Routine,39.2,1,4,0,6,1,23,308
APT-005573,LOC-07,SVC-05,2026-06-05,4,False,Priority,47.2,1,4,0,6,1,23,308
APT-005576,LOC-02,SVC-09,2026-06-07,30,False,Routine,61.4,1,6,1,6,1,23,310
APT-005580,LOC-09,SVC-06,2026-06-05,7,False,Priority,37.2,1,4,0,6,1,23,308
APT-005582,LOC-06,SVC-03,2026-06-09,47,False,Routine,84.9,1,1,0,6,1,24,312
APT-005584,LOC-06,SVC-01,2026-06-05,33,False,Routine,14.9,1,4,0,6,1,23,308
APT-005586,LOC-03,SVC-01,2026-06-04,14,True,Priority,87.5,1,3,0,6,1,23,307
APT-005588,LOC-08,SVC-01,2026-06-05,3,False,Priority,17.2,1,4,0,6,1,23,308
APT-005590,LOC-04,SVC-05,2026-06-05,21,False,Routine,83.9,1,4,0,6,1,23,308
APT-005592,LOC-06,SVC-05,2026-06-05,27,False,Routine,11.9,1,4,0,6,1,23,308
APT-005594,LOC-01,SVC-03,2026-06-05,27,False,Routine,17.2,1,4,0,6,1,23,308
APT-005598,LOC-03,SVC-06,2026-06-05,14,False,Routine,7.3,1,4,0,6,1,23,308
APT-005599,LOC-10,SVC-06,2026-06-05,30,False,Routine,16.9,1,4,0,6,1,23,308
APT-005601,LOC-08,SVC-05,2026-06-05,3,False,Priority,70.8,1,4,0,6,1,23,308
APT-005602,LOC-04,SVC-02,2026-06-05,7,False,Routine,12.9,1,4,0,6,1,23,308
APT-005606,LOC-07,SVC-04,2026-06-05,35,False,Priority,18.1,1,4,0,6,1,23,308
APT-005608,LOC-04,SVC-04,2026-06-06,33,False,Routine,14.3,1,5,1,6,1,23,309
APT-005611,LOC-03,SVC-03,2026-06-05,26,False,Routine,48.2,1,4,0,6,1,23,308
APT-005614,LOC-02,SVC-07,2026-06-06,3,False,Priority,45.0,1,5,1,6,1,23,309
APT-005615,LOC-02,SVC-03,2026-06-06,21,False,Routine,36.3,1,5,1,6,1,23,309
APT-005616,LOC-10,SVC-06,2026-06-06,6,False,Routine,17.0,1,5,1,6,1,23,309
APT-005617,LOC-05,SVC-05,2026-06-08,38,False,Routine,15.0,1,0,0,6,1,24,311
APT-005618,LOC-07,SVC-02,2026-06-06,29,False,Routine,8.3,1,5,1,6,1,23,309
APT-005622,LOC-06,SVC-02,2026-06-08,60,False,Routine,18.0,1,0,0,6,1,24,311
APT-005624,LOC-01,SVC-06,2026-06-06,22,False,Urgent,89.5,1,5,1,6,1,23,309
APT-005630,LOC-03,SVC-02,2026-06-11,22,False,Routine,24.9,1,3,0,6,1,24,314
APT-005636,LOC-02,SVC-06,2026-06-07,3,False,Priority,63.3,1,6,1,6,1,23,310
APT-005637,LOC-09,SVC-03,2026-06-08,23,False,Routine,42.2,1,0,0,6,1,24,311
APT-005639,LOC-07,SVC-01,2026-06-08,41,False,Routine,21.5,1,0,0,6,1,24,311
APT-005645,LOC-06,SVC-09,2026-06-09,14,False,Routine,43.1,1,1,0,6,1,24,312
APT-005646,LOC-10,SVC-05,2026-06-10,31,False,Routine,41.8,1,2,0,6,1,24,313
APT-005649,LOC-10,SVC-01,2026-06-08,42,False,Urgent,79.8,1,0,0,6,1,24,311
APT-005650,LOC-07,SVC-02,2026-06-09,62,False,Urgent,88.7,1,1,0,6,1,24,312
APT-005651,LOC-01,SVC-01,2026-06-08,18,False,Routine,67.4,1,0,0,6,1,24,311
APT-005655,LOC-05,SVC-06,2026-06-09,17,False,Routine,61.4,1,1,0,6,1,24,312
APT-005658,LOC-02,SVC-03,2026-06-08,34,True,Routine,53.2,1,0,0,6,1,24,311
APT-005660,LOC-04,SVC-07,2026-06-08,12,False,Emergency,56.8,1,0,0,6,1,24,311
APT-005662,LOC-03,SVC-02,2026-06-10,3,False,Routine,35.2,1,2,0,6,1,24,313
APT-005665,LOC-08,SVC-02,2026-06-09,29,False,Routine,8.3,1,1,0,6,1,24,312
APT-005672,LOC-03,SVC-07,2026-06-11,37,False,Routine,60.4,1,3,0,6,1,24,314
APT-005673,LOC-07,SVC-04,2026-06-15,25,False,Routine,71.6,1,0,0,6,1,25,318
APT-005677,LOC-07,SVC-04,2026-06-09,23,True,Routine,12.3,1,1,0,6,1,24,312
APT-005686,LOC-03,SVC-05,2026-06-10,28,True,Routine,33.6,1,2,0,6,1,24,313
APT-005689,LOC-10,SVC-06,2026-06-10,29,False,Routine,13.2,1,2,0,6,1,24,313
APT-005704,LOC-03,SVC-02,2026-06-12,17,False,Priority,33.1,1,4,0,6,1,24,315
APT-005707,LOC-10,SVC-08,2026-06-12,18,True,Routine,40.9,1,4,0,6,1,24,315
APT-005721,LOC-01,SVC-03,2026-06-12,25,False,Priority,34.1,1,4,0,6,1,24,315
APT-005725,LOC-02,SVC-01,2026-06-12,21,True,Priority,8.6,1,4,0,6,1,24,315
APT-005727,LOC-01,SVC-01,2026-06-12,33,False,Priority,29.8,1,4,0,6,1,24,315
APT-005728,LOC-01,SVC-07,2026-06-11,10,False,Urgent,91.5,1,3,0,6,1,24,314
APT-005730,LOC-07,SVC-06,2026-06-12,3,False,Priority,59.1,1,4,0,6,1,24,315
APT-005731,LOC-10,SVC-01,2026-06-12,24,False,Routine,9.7,1,4,0,6,1,24,315
APT-005734,LOC-02,SVC-08,2026-06-12,22,False,Priority,63.0,1,4,0,6,1,24,315
APT-005736,LOC-05,SVC-01,2026-06-13,14,False,Routine,41.7,1,5,1,6,1,24,316
APT-005737,LOC-01,SVC-04,2026-06-12,26,False,Priority,40.6,1,4,0,6,1,24,315
APT-005739,LOC-06,SVC-01,2026-06-13,29,True,Priority,14.1,1,5,1,6,1,24,316
APT-005740,LOC-07,SVC-01,2026-06-12,37,False,Routine,12.4,1,4,0,6,1,24,315
APT-005744,LOC-03,SVC-02,2026-06-12,12,True,Priority,32.4,1,4,0,6,1,24,315
APT-005745,LOC-02,SVC-04,2026-06-12,53,False,Emergency,65.6,1,4,0,6,1,24,315
APT-005746,LOC-07,SVC-08,2026-06-13,24,False,Priority,15.5,1,5,1,6,1,24,316
APT-005747,LOC-05,SVC-08,2026-06-15,24,False,Routine,40.1,1,0,0,6,1,25,318
APT-005749,LOC-01,SVC-05,2026-06-12,44,False,Urgent,40.4,1,4,0,6,1,24,315
APT-005750,LOC-03,SVC-09,2026-06-13,25,False,Routine,29.9,1,5,1,6,1,24,316
APT-005752,LOC-02,SVC-01,2026-06-15,21,False,Routine,62.4,1,0,0,6,1,25,318
APT-005753,LOC-06,SVC-07,2026-06-15,24,False,Routine,38.3,1,0,0,6,1,25,318
APT-005754,LOC-08,SVC-04,2026-06-13,33,False,Routine,12.2,1,5,1,6,1,24,316
APT-005755,LOC-10,SVC-03,2026-06-12,37,True,Routine,32.1,1,4,0,6,1,24,315
APT-005757,LOC-08,SVC-02,2026-06-15,34,False,Routine,63.9,1,0,0,6,1,25,318
APT-005758,LOC-05,SVC-05,2026-06-12,23,False,Priority,83.7,1,4,0,6,1,24,315
APT-005760,LOC-06,SVC-08,2026-06-12,49,False,Routine,9.2,1,4,0,6,1,24,315
APT-005762,LOC-07,SVC-03,2026-06-13,54,False,Urgent,88.0,1,5,1,6,1,24,316
APT-005765,LOC-05,SVC-09,2026-06-13,15,False,Routine,20.4,1,5,1,6,1,24,316
APT-005766,LOC-06,SVC-01,2026-06-14,40,False,Routine,37.8,1,6,1,6,1,24,317
APT-005770,LOC-03,SVC-01,2026-06-15,8,False,Routine,13.7,1,0,0,6,1,25,318
APT-005772,LOC-01,SVC-02,2026-06-13,36,True,Routine,15.9,1,5,1,6,1,24,316
APT-005773,LOC-07,SVC-07,2026-06-15,28,False,Routine,23.4,1,0,0,6,1,25,318
APT-005774,LOC-01,SVC-05,2026-06-14,40,False,Routine,58.2,1,6,1,6,1,24,317
APT-005778,LOC-03,SVC-02,2026-06-14,15,False,Routine,35.9,1,6,1,6,1,24,317
APT-005779,LOC-02,SVC-01,2026-06-15,29,False,Priority,33.3,1,0,0,6,1,25,318
APT-005790,LOC-09,SVC-07,2026-06-15,37,False,Routine,27.2,1,0,0,6,1,25,318
APT-005793,LOC-09,SVC-06,2026-06-16,32,False,Routine,16.9,1,1,0,6,1,25,319
APT-005797,LOC-08,SVC-02,2026-06-16,32,False,Urgent,65.4,1,1,0,6,1,25,319
APT-005799,LOC-07,SVC-05,2026-06-15,57,False,Routine,19.4,1,0,0,6,1,25,318
APT-005800,LOC-10,SVC-06,2026-06-16,15,False,Routine,12.2,1,1,0,6,1,25,319
APT-005802,LOC-02,SVC-01,2026-06-15,17,False,Routine,11.0,1,0,0,6,1,25,318
APT-005803,LOC-05,SVC-06,2026-06-15,22,True,Priority,29.4,1,0,0,6,1,25,318
APT-005806,LOC-03,SVC-01,2026-06-19,20,False,Routine,65.7,1,4,0,6,1,25,322
APT-005807,LOC-07,SVC-01,2026-06-17,29,False,Priority,38.0,1,2,0,6,1,25,320
APT-005823,LOC-07,SVC-06,2026-06-18,26,False,Priority,41.4,1,3,0,6,1,25,321
APT-005825,LOC-06,SVC-06,2026-06-16,18,False,Routine,40.9,1,1,0,6,1,25,319
APT-005832,LOC-07,SVC-05,2026-06-16,19,False,Routine,36.3,1,1,0,6,1,25,319
APT-005835,LOC-05,SVC-02,2026-06-16,36,False,Urgent,60.7,1,1,0,6,1,25,319
APT-005839,LOC-02,SVC-02,2026-06-16,3,False,Routine,72.4,1,1,0,6,1,25,319
APT-005842,LOC-09,SVC-02,2026-06-17,31,False,Priority,44.5,1,2,0,6,1,25,320
APT-005855,LOC-09,SVC-01,2026-06-17,8,True,Priority,42.5,1,2,0,6,1,25,320
APT-005859,LOC-02,SVC-09,2026-06-23,30,False,Priority,68.8,1,1,0,6,1,26,326
APT-005871,LOC-09,SVC-03,2026-06-17,29,False,Routine,15.1,1,2,0,6,1,25,320
APT-005872,LOC-08,SVC-02,2026-06-17,36,False,Priority,12.0,1,2,0,6,1,25,320
APT-005873,LOC-09,SVC-01,2026-06-20,9,False,Routine,61.4,1,5,1,6,1,25,323
APT-005877,LOC-09,SVC-02,2026-06-20,23,False,Routine,40.9,1,5,1,6,1,25,323
APT-005880,LOC-04,SVC-03,2026-06-18,8,False,Routine,44.4,1,3,0,6,1,25,321
APT-005887,LOC-04,SVC-02,2026-06-19,34,False,Priority,38.3,1,4,0,6,1,25,322
APT-005888,LOC-02,SVC-01,2026-06-18,7,False,Priority,38.3,1,3,0,6,1,25,321
APT-005891,LOC-09,SVC-02,2026-06-18,37,True,Priority,13.8,1,3,0,6,1,25,321
APT-005893,LOC-05,SVC-01,2026-06-19,12,False,Routine,36.3,1,4,0,6,1,25,322
APT-005901,LOC-10,SVC-09,2026-06-19,59,False,Routine,46.4,1,4,0,6,1,25,322
APT-005903,LOC-07,SVC-06,2026-06-19,34,False,Routine,56.6,1,4,0,6,1,25,322
APT-005907,LOC-04,SVC-03,2026-06-18,3,False,Priority,32.6,1,3,0,6,1,25,321
APT-005908,LOC-05,SVC-07,2026-06-19,25,False,Routine,11.4,1,4,0,6,1,25,322
APT-005916,LOC-03,SVC-02,2026-06-20,53,False,Priority,21.6,1,5,1,6,1,25,323
APT-005918,LOC-08,SVC-06,2026-06-19,18,False,Routine,11.5,1,4,0,6,1,25,322
APT-005919,LOC-09,SVC-09,2026-06-19,41,False,Priority,58.6,1,4,0,6,1,25,322
APT-005921,LOC-01,SVC-07,2026-06-19,8,False,Priority,9.2,1,4,0,6,1,25,322
APT-005923,LOC-03,SVC-02,2026-06-19,34,False,Urgent,87.3,1,4,0,6,1,25,322
APT-005924,LOC-05,SVC-09,2026-06-19,21,False,Routine,69.2,1,4,0,6,1,25,322
APT-005931,LOC-07,SVC-05,2026-06-19,26,False,Routine,13.7,1,4,0,6,1,25,322
APT-005942,LOC-04,SVC-01,2026-06-21,17,False,Priority,33.0,1,6,1,6,1,25,324
APT-005944,LOC-08,SVC-03,2026-06-22,18,False,Priority,13.3,1,0,0,6,1,26,325
APT-005951,LOC-10,SVC-01,2026-06-22,35,False,Urgent,83.2,1,0,0,6,1,26,325
APT-005952,LOC-03,SVC-04,2026-06-22,17,False,Routine,49.1,1,0,0,6,1,26,325
APT-005956,LOC-08,SVC-01,2026-06-21,34,False,Routine,41.2,1,6,1,6,1,25,324
APT-005958,LOC-10,SVC-02,2026-06-21,41,False,Routine,6.0,1,6,1,6,1,25,324
APT-005960,LOC-03,SVC-06,2026-06-22,39,False,Priority,15.5,1,0,0,6,1,26,325
APT-005961,LOC-03,SVC-02,2026-06-24,34,False,Routine,28.5,1,2,0,6,1,26,327
APT-005967,LOC-07,SVC-07,2026-06-26,19,False,Routine,50.0,1,4,0,6,1,26,329
APT-005968,LOC-06,SVC-02,2026-06-24,40,False,Priority,72.1,1,2,0,6,1,26,327
APT-005969,LOC-08,SVC-05,2026-06-23,44,True,Routine,11.6,1,1,0,6,1,26,326
APT-005974,LOC-10,SVC-01,2026-06-22,35,False,Priority,16.7,1,0,0,6,1,26,325
APT-005978,LOC-01,SVC-03,2026-06-24,12,False,Routine,89.5,1,2,0,6,1,26,327
APT-005983,LOC-05,SVC-01,2026-06-23,28,False,Routine,20.1,1,1,0,6,1,26,326
APT-005984,LOC-09,SVC-04,2026-06-24,26,False,Routine,11.4,1,2,0,6,1,26,327
APT-005987,LOC-07,SVC-01,2026-06-24,35,True,Routine,64.4,1,2,0,6,1,26,327
APT-005988,LOC-04,SVC-01,2026-06-24,21,False,Priority,9.1,1,2,0,6,1,26,327
APT-005989,LOC-07,SVC-05,2026-06-24,13,False,Routine,12.1,1,2,0,6,1,26,327
APT-005991,LOC-03,SVC-04,2026-06-24,25,False,Priority,37.0,1,2,0,6,1,26,327
APT-005994,LOC-02,SVC-01,2026-06-23,7,False,Urgent,40.2,1,1,0,6,1,26,326
APT-005995,LOC-08,SVC-01,2026-06-23,44,False,Routine,15.8,1,1,0,6,1,26,326
APT-006002,LOC-08,SVC-01,2026-06-23,35,False,Routine,39.1,1,1,0,6,1,26,326
APT-006004,LOC-10,SVC-01,2026-06-25,64,False,Routine,31.2,1,3,0,6,1,26,328
APT-006012,LOC-03,SVC-08,2026-06-24,22,False,Routine,18.5,1,2,0,6,1,26,327
APT-006018,LOC-07,SVC-03,2026-06-26,25,False,Routine,5.8,1,4,0,6,1,26,329
