request_id,location_id,service_type_id,urgency,requested_by,requested_channel,requested_date,complexity_score,complexity_tier,day_of_week,is_weekend,month,is_winter,week_of_year,day_index
REQ-004790,LOC-09,SVC-03,Priority,Client,Phone,2026-04-09,15.8,Low,3,0,4,0,15,251
REQ-004791,LOC-09,SVC-06,Urgent,Family Member,Phone,2026-04-09,32.4,Medium,3,0,4,0,15,251
REQ-004792,LOC-04,SVC-09,Routine,Client,Phone,2026-04-09,35.3,Medium,3,0,4,0,15,251
REQ-004793,LOC-03,SVC-01,Routine,Client,Referral,2026-04-09,21.8,Low,3,0,4,0,15,251
REQ-004794,LOC-07,SVC-02,Priority,Family Member,Portal,2026-04-09,7.6,Low,3,0,4,0,15,251
REQ-004795,LOC-03,SVC-06,Priority,Client,Portal,2026-04-09,18.4,Low,3,0,4,0,15,251
REQ-004796,LOC-05,SVC-09,Priority,Client,Portal,2026-04-09,34.0,Medium,3,0,4,0,15,251
REQ-004797,LOC-01,SVC-05,Urgent,Client,Case Manager,2026-04-09,32.7,Medium,3,0,4,0,15,251
REQ-004798,LOC-04,SVC-01,Routine,Case Manager,Referral,2026-04-09,18.1,Low,3,0,4,0,15,251
REQ-004799,LOC-03,SVC-02,Priority,Client,Phone,2026-04-09,65.4,High,3,0,4,0,15,251
REQ-004800,LOC-10,SVC-04,Routine,Case Manager,Referral,2026-04-09,63.6,High,3,0,4,0,15,251
REQ-004801,LOC-10,SVC-07,Routine,Client,Referral,2026-04-09,65.0,High,3,0,4,0,15,251
REQ-004802,LOC-07,SVC-03,Priority,GP / Clinician,Phone,2026-04-10,42.6,Medium,4,0,4,0,15,252
REQ-004804,LOC-05,SVC-06,Routine,Client,Phone,2026-04-10,71.0,High,4,0,4,0,15,252
REQ-004805,LOC-08,SVC-04,Urgent,Client,Phone,2026-04-10,44.1,Medium,4,0,4,0,15,252
REQ-004807,LOC-05,SVC-08,Routine,Client,Portal,2026-04-10,65.1,High,4,0,4,0,15,252
REQ-004808,LOC-07,SVC-06,Routine,Family Member,Phone,2026-04-10,48.6,Medium,4,0,4,0,15,252
REQ-004809,LOC-04,SVC-08,Routine,Case Manager,Phone,2026-04-10,64.7,High,4,0,4,0,15,252
REQ-004810,LOC-04,SVC-04,Routine,Client,Phone,2026-04-10,12.8,Low,4,0,4,0,15,252
REQ-004811,LOC-01,SVC-06,Routine,Family Member,Phone,2026-04-10,32.5,Medium,4,0,4,0,15,252
REQ-004812,LOC-07,SVC-07,Routine,Client,Referral,2026-04-10,11.6,Low,4,0,4,0,15,252
REQ-004813,LOC-10,SVC-09,Routine,Family Member,Phone,2026-04-10,22.3,Low,4,0,4,0,15,252
REQ-004814,LOC-01,SVC-07,Routine,GP / Clinician,Phone,2026-04-10,12.9,Low,4,0,4,0,15,252
REQ-004815,LOC-10,SVC-01,Routine,Client,Portal,2026-04-10,11.9,Low,4,0,4,0,15,252
REQ-004817,LOC-08,SVC-09,Urgent,GP / Clinician,Referral,2026-04-10,64.3,High,4,0,4,0,15,252
REQ-004818,LOC-08,SVC-02,Routine,Client,Portal,2026-04-10,6.7,Low,4,0,4,0,15,252
REQ-004819,LOC-01,SVC-05,Routine,Case Manager,Phone,2026-04-10,51.8,High,4,0,4,0,15,252
REQ-004820,LOC-07,SVC-03,Priority,Case Manager,Phone,2026-04-10,99.0,Critical,4,0,4,0,15,252
REQ-004822,LOC-05,SVC-01,Priority,Family Member,Referral,2026-04-10,66.9,High,4,0,4,0,15,252
REQ-004823,LOC-07,SVC-08,Routine,Client,Portal,2026-04-10,18.7,Low,4,0,4,0,15,252
REQ-004824,LOC-04,SVC-05,Routine,GP / Clinician,Portal,2026-04-10,45.3,Medium,4,0,4,0,15,252
REQ-004825,LOC-02,SVC-08,Urgent,Client,Phone,2026-04-11,28.8,Medium,5,1,4,0,15,253
REQ-004826,LOC-02,SVC-05,Priority,Client,Phone,2026-04-11,30.3,Medium,5,1,4,0,15,253
REQ-004827,LOC-02,SVC-03,Routine,Family Member,Referral,2026-04-11,42.9,Medium,5,1,4,0,15,253
REQ-004828,LOC-04,SVC-08,Routine,Family Member,Phone,2026-04-11,10.9,Low,5,1,4,0,15,253
REQ-004829,LOC-07,SVC-03,Urgent,Client,Referral,2026-04-11,15.9,Low,5,1,4,0,15,253
REQ-004830,LOC-07,SVC-02,Routine,Family Member,Case Manager,2026-04-11,6.1,Low,5,1,4,0,15,253
REQ-004831,LOC-09,SVC-07,Priority,Case Manager,Phone,2026-04-11,33.9,Medium,5,1,4,0,15,253
REQ-004833,LOC-10,SVC-04,Routine,Case Manager,Case Manager,2026-04-11,42.4,Medium,5,1,4,0,15,253
REQ-004836,LOC-01,SVC-05,Urgent,Client,Portal,2026-04-12,60.8,High,6,1,4,0,15,254
REQ-004837,LOC-07,SVC-09,Routine,Client,Portal,2026-04-12,40.2,Medium,6,1,4,0,15,254
REQ-004838,LOC-06,SVC-06,Urgent,Client,Referral,2026-04-12,31.5,Medium,6,1,4,0,15,254
REQ-004839,LOC-02,SVC-03,Urgent,Client,Portal,2026-04-12,28.7,Medium,6,1,4,0,15,254
REQ-004840,LOC-02,SVC-06,Urgent,Case Manager,Portal,2026-04-12,32.4,Medium,6,1,4,0,15,254
REQ-004842,LOC-10,SVC-03,Routine,Client,Phone,2026-04-12,14.8,Low,6,1,4,0,15,254
REQ-004843,LOC-08,SVC-09,Routine,Family Member,Portal,2026-04-12,33.5,Medium,6,1,4,0,15,254
REQ-004844,LOC-10,SVC-02,Routine,Client,Portal,2026-04-12,35.9,Medium,6,1,4,0,15,254
REQ-004846,LOC-07,SVC-09,Routine,Family Member,Portal,2026-04-12,16.5,Low,6,1,4,0,15,254
REQ-004847,LOC-08,SVC-01,Routine,Family Member,Referral,2026-04-12,17.9,Low,6,1,4,0,15,254
REQ-004849,LOC-02,SVC-01,Routine,Family Member,Portal,2026-04-12,31.0,Medium,6,1,4,0,15,254
REQ-004850,LOC-04,SVC-05,Routine,GP / Clinician,Phone,2026-04-12,74.6,High,6,1,4,0,15,254
REQ-004851,LOC-06,SVC-07,Routine,Family Member,Case Manager,2026-04-12,22.2,Low,6,1,4,0,15,254
REQ-004852,LOC-01,SVC-01,Priority,GP / Clinician,Phone,2026-04-12,89.2,Critical,6,1,4,0,15,254
REQ-004853,LOC-05,SVC-07,Routine,Client,Case Manager,2026-04-13,9.6,Low,0,0,4,0,16,255
REQ-004854,LOC-09,SVC-03,Urgent,Family Member,Case Manager,2026-04-13,39.2,Medium,0,0,4,0,16,255
REQ-004855,LOC-06,SVC-05,Routine,Client,Portal,2026-04-13,11.6,Low,0,0,4,0,16,255
REQ-004856,LOC-03,SVC-02,Routine,Family Member,Portal,2026-04-13,12.1,Low,0,0,4,0,16,255
REQ-004857,LOC-09,SVC-01,Urgent,Case Manager,Portal,2026-04-13,37.0,Medium,0,0,4,0,16,255
REQ-004858,LOC-04,SVC-01,Routine,Client,Portal,2026-04-13,18.6,Low,0,0,4,0,16,255
REQ-004859,LOC-05,SVC-08,Priority,Case Manager,Portal,2026-04-13,51.0,Medium,0,0,4,0,16,255
REQ-004860,LOC-05,SVC-01,Routine,Client,Portal,2026-04-13,8.5,Low,0,0,4,0,16,255
REQ-004861,LOC-03,SVC-01,Routine,GP / Clinician,Portal,2026-04-13,21.8,Low,0,0,4,0,16,255
REQ-004862,LOC-07,SVC-01,Urgent,GP / Clinician,Phone,2026-04-13,33.2,Medium,0,0,4,0,16,255
REQ-004864,LOC-01,SVC-02,Routine,Client,Portal,2026-04-13,11.1,Low,0,0,4,0,16,255
REQ-004865,LOC-06,SVC-04,Routine,Case Manager,Portal,2026-04-13,48.8,Medium,0,0,4,0,16,255
REQ-004866,LOC-09,SVC-01,Priority,Case Manager,Phone,2026-04-13,35.3,Medium,0,0,4,0,16,255
REQ-004867,LOC-02,SVC-03,Priority,Client,Portal,2026-04-13,38.5,Medium,0,0,4,0,16,255
REQ-004869,LOC-07,SVC-03,Routine,Family Member,Portal,2026-04-13,12.2,Low,0,0,4,0,16,255
REQ-004870,LOC-02,SVC-05,Emergency,Client,Portal,2026-04-13,87.0,Critical,0,0,4,0,16,255
REQ-004871,LOC-03,SVC-02,Routine,Client,Phone,2026-04-13,8.1,Low,0,0,4,0,16,255
REQ-004872,LOC-07,SVC-05,Priority,Family Member,Referral,2026-04-13,9.3,Low,0,0,4,0,16,255
REQ-004873,LOC-03,SVC-01,Priority,Case Manager,Phone,2026-04-13,40.3,Medium,0,0,4,0,16,255
REQ-004874,LOC-09,SVC-05,Routine,Case Manager,Phone,2026-04-13,41.3,Medium,0,0,4,0,16,255
REQ-004875,LOC-08,SVC-04,Urgent,Family Member,Phone,2026-04-13,70.1,High,0,0,4,0,16,255
REQ-004876,LOC-06,SVC-01,Routine,Client,Portal,2026-04-13,41.1,Medium,0,0,4,0,16,255
REQ-004878,LOC-01,SVC-04,Routine,Case Manager,Case Manager,2026-04-13,1.0,Low,0,0,4,0,16,255
REQ-004879,LOC-04,SVC-01,Urgent,GP / Clinician,Phone,2026-04-13,88.8,Critical,0,0,4,0,16,255
REQ-004881,LOC-06,SVC-01,Urgent,Family Member,Referral,2026-04-13,62.6,High,0,0,4,0,16,255
REQ-004882,LOC-10,SVC-08,Priority,Family Member,Phone,2026-04-13,8.5,Low,0,0,4,0,16,255
REQ-004883,LOC-05,SVC-01,Routine,Client,Phone,2026-04-14,42.7,Medium,1,0,4,0,16,256
REQ-004884,LOC-01,SVC-05,Priority,Client,Referral,2026-04-14,65.1,High,1,0,4,0,16,256
REQ-004885,LOC-06,SVC-07,Urgent,Client,Phone,2026-04-14,68.9,High,1,0,4,0,16,256
REQ-004886,LOC-06,SVC-05,Routine,Case Manager,Phone,2026-04-14,65.0,High,1,0,4,0,16,256
REQ-004887,LOC-04,SVC-07,Routine,Client,Phone,2026-04-14,54.4,High,1,0,4,0,16,256
REQ-004889,LOC-07,SVC-06,Priority,Case Manager,Phone,2026-04-14,69.4,High,1,0,4,0,16,256
REQ-004890,LOC-06,SVC-02,Priority,Family Member,Case Manager,2026-04-14,95.8,Critical,1,0,4,0,16,256
REQ-004892,LOC-06,SVC-02,Routine,Family Member,Referral,2026-04-14,17.5,Low,1,0,4,0,16,256
REQ-004895,LOC-09,SVC-02,Urgent,Family Member,Portal,2026-04-14,41.0,Medium,1,0,4,0,16,256
REQ-004896,LOC-02,SVC-01,Routine,GP / Clinician,Phone,2026-04-14,87.1,Critical,1,0,4,0,16,256
REQ-004897,LOC-05,SVC-08,Priority,Client,Phone,2026-04-14,38.2,Medium,1,0,4,0,16,256
REQ-004898,LOC-08,SVC-06,Urgent,Family Member,Referral,2026-04-14,31.1,Medium,1,0,4,0,16,256
REQ-004899,LOC-05,SVC-02,Routine,GP / Clinician,Phone,2026-04-14,93.0,Critical,1,0,4,0,16,256
REQ-004900,LOC-05,SVC-05,Priority,Client,Case Manager,2026-04-14,38.3,Medium,1,0,4,0,16,256
REQ-004901,LOC-01,SVC-05,Priority,Case Manager,Referral,2026-04-14,65.9,High,1,0,4,0,16,256
REQ-004902,LOC-10,SVC-07,Urgent,Case Manager,Portal,2026-04-14,20.3,Low,1,0,4,0,16,256
REQ-004904,LOC-06,SVC-01,Priority,Family Member,Referral,2026-04-14,59.6,High,1,0,4,0,16,256
REQ-004905,LOC-10,SVC-06,Priority,Client,Referral,2026-04-14,31.7,Medium,1,0,4,0,16,256
REQ-004906,LOC-08,SVC-05,Routine,Client,Portal,2026-04-15,16.9,Low,2,0,4,0,16,257
REQ-004907,LOC-06,SVC-09,Priority,Client,Portal,2026-04-15,7.9,Low,2,0,4,0,16,257
REQ-004908,LOC-10,SVC-05,Priority,GP / Clinician,Portal,2026-04-15,31.1,Medium,2,0,4,0,16,257
REQ-004909,LOC-05,SVC-03,Routine,Client,Phone,2026-04-15,27.4,Medium,2,0,4,0,16,257
REQ-004910,LOC-06,SVC-04,Priority,Case Manager,Phone,2026-04-15,33.9,Medium,2,0,4,0,16,257
REQ-004911,LOC-02,SVC-09,Priority,Client,Referral,2026-04-15,31.3,Low,2,0,4,0,16,257
REQ-004914,LOC-10,SVC-03,Urgent,Case Manager,Phone,2026-04-15,32.9,Medium,2,0,4,0,16,257
REQ-004915,LOC-09,SVC-01,Urgent,Case Manager,Phone,2026-04-15,83.1,Critical,2,0,4,0,16,257
REQ-004916,LOC-08,SVC-06,Routine,Case Manager,Phone,2026-04-15,43.6,Medium,2,0,4,0,16,257
REQ-004917,LOC-03,SVC-01,Priority,GP / Clinician,Referral,2026-04-15,68.7,High,2,0,4,0,16,257
REQ-004918,LOC-05,SVC-07,Urgent,Case Manager,Phone,2026-04-15,38.1,Medium,2,0,4,0,16,257
REQ-004919,LOC-04,SVC-09,Routine,Case Manager,Portal,2026-04-15,10.4,Low,2,0,4,0,16,257
REQ-004920,LOC-10,SVC-08,Priority,Client,Portal,2026-04-15,22.4,Low,2,0,4,0,16,257
REQ-004921,LOC-07,SVC-03,Priority,Family Member,Phone,2026-04-15,42.6,Medium,2,0,4,0,16,257
REQ-004922,LOC-08,SVC-01,Routine,Client,Portal,2026-04-15,23.8,Low,2,0,4,0,16,257
REQ-004923,LOC-08,SVC-07,Priority,Family Member,Phone,2026-04-15,11.9,Low,2,0,4,0,16,257
REQ-004925,LOC-08,SVC-08,Routine,Client,Phone,2026-04-15,5.0,Low,2,0,4,0,16,257
REQ-004926,LOC-05,SVC-06,Urgent,GP / Clinician,Case Manager,2026-04-15,68.3,High,2,0,4,0,16,257
REQ-004927,LOC-09,SVC-08,Priority,Client,Phone,2026-04-15,8.3,Low,2,0,4,0,16,257
REQ-004928,LOC-05,SVC-01,Routine,Client,Portal,2026-04-15,31.5,Medium,2,0,4,0,16,257
REQ-004929,LOC-04,SVC-07,Routine,Client,Portal,2026-04-15,27.1,Medium,2,0,4,0,16,257
REQ-004931,LOC-10,SVC-09,Routine,Client,Referral,2026-04-15,12.8,Low,2,0,4,0,16,257
REQ-004932,LOC-04,SVC-03,Urgent,Client,Phone,2026-04-15,17.9,Low,2,0,4,0,16,257
REQ-004933,LOC-10,SVC-02,Routine,Family Member,Referral,2026-04-15,44.3,Medium,2,0,4,0,16,257
REQ-004934,LOC-07,SVC-09,Routine,Case Manager,Case Manager,2026-04-15,61.3,High,2,0,4,0,16,257
REQ-004935,LOC-01,SVC-05,Priority,Client,Portal,2026-04-16,13.9,Low,3,0,4,0,16,258
REQ-004936,LOC-05,SVC-01,Priority,Case Manager,Referral,2026-04-16,36.7,Medium,3,0,4,0,16,258
REQ-004937,LOC-10,SVC-01,Emergency,Client,Phone,2026-04-16,23.4,Low,3,0,4,0,16,258
REQ-004938,LOC-08,SVC-04,Urgent,Case Manager,Phone,2026-04-16,45.0,Medium,3,0,4,0,16,258
REQ-004939,LOC-02,SVC-05,Routine,Client,Phone,2026-04-16,33.1,Medium,3,0,4,0,16,258
REQ-004940,LOC-03,SVC-01,Routine,Client,Referral,2026-04-16,36.7,Medium,3,0,4,0,16,258
REQ-004941,LOC-08,SVC-06,Routine,Family Member,Phone,2026-04-16,36.4,Medium,3,0,4,0,16,258
REQ-004942,LOC-07,SVC-07,Routine,Family Member,Phone,2026-04-16,12.8,Low,3,0,4,0,16,258
REQ-004943,LOC-04,SVC-01,Routine,Client,Portal,2026-04-16,12.7,Low,3,0,4,0,16,258
REQ-004944,LOC-02,SVC-06,Urgent,GP / Clinician,Phone,2026-04-16,42.6,Medium,3,0,4,0,16,258
REQ-004945,LOC-05,SVC-03,Priority,Client,Phone,2026-04-16,32.5,Medium,3,0,4,0,16,258
REQ-004946,LOC-02,SVC-01,Routine,Family Member,Phone,2026-04-16,37.1,Medium,3,0,4,0,16,258
REQ-004947,LOC-05,SVC-09,Priority,Client,Referral,2026-04-16,40.0,Medium,3,0,4,0,16,258
REQ-004948,LOC-03,SVC-07,Urgent,Family Member,Phone,2026-04-16,29.3,Medium,3,0,4,0,16,258
REQ-004949,LOC-05,SVC-02,Priority,Family Member,Portal,2026-04-16,29.5,Medium,3,0,4,0,16,258
REQ-004950,LOC-06,SVC-01,Priority,Family Member,Phone,2026-04-16,68.9,High,3,0,4,0,16,258
REQ-004951,LOC-02,SVC-03,Routine,Case Manager,Phone,2026-04-16,74.5,Critical,3,0,4,0,16,258
REQ-004952,LOC-02,SVC-07,Priority,Case Manager,Referral,2026-04-16,62.9,High,3,0,4,0,16,258
REQ-004953,LOC-07,SVC-05,Priority,Case Manager,Phone,2026-04-17,12.5,Low,4,0,4,0,16,259
REQ-004954,LOC-03,SVC-05,Routine,Client,Portal,2026-04-17,11.3,Low,4,0,4,0,16,259
REQ-004955,LOC-02,SVC-02,Routine,Client,Phone,2026-04-17,11.0,Low,4,0,4,0,16,259
REQ-004956,LOC-03,SVC-01,Urgent,Client,Phone,2026-04-17,24.9,Low,4,0,4,0,16,259
REQ-004957,LOC-01,SVC-03,Routine,Family Member,Portal,2026-04-17,4.0,Low,4,0,4,0,16,259
REQ-004958,LOC-05,SVC-04,Urgent,GP / Clinician,Phone,2026-04-17,85.0,Critical,4,0,4,0,16,259
REQ-004959,LOC-06,SVC-09,Priority,Case Manager,Portal,2026-04-17,26.3,Medium,4,0,4,0,16,259
REQ-004960,LOC-02,SVC-02,Priority,Case Manager,Phone,2026-04-17,41.2,Medium,4,0,4,0,16,259
REQ-004961,LOC-03,SVC-01,Priority,Case Manager,Phone,2026-04-17,36.6,Medium,4,0,4,0,16,259
REQ-004962,LOC-05,SVC-01,Routine,Family Member,Referral,2026-04-17,38.3,Medium,4,0,4,0,16,259
REQ-004963,LOC-06,SVC-01,Priority,Client,Portal,2026-04-17,9.8,Low,4,0,4,0,16,259
REQ-004964,LOC-10,SVC-07,Urgent,GP / Clinician,Phone,2026-04-17,86.3,Critical,4,0,4,0,16,259
REQ-004967,LOC-10,SVC-05,Priority,Case Manager,Phone,2026-04-17,39.9,Medium,4,0,4,0,16,259
REQ-004968,LOC-05,SVC-06,Routine,Case Manager,Case Manager,2026-04-17,9.9,Low,4,0,4,0,16,259
REQ-004969,LOC-07,SVC-06,Routine,Client,Referral,2026-04-17,34.1,Medium,4,0,4,0,16,259
REQ-004970,LOC-09,SVC-01,Urgent,Case Manager,Phone,2026-04-17,41.9,Medium,4,0,4,0,16,259
REQ-004971,LOC-08,SVC-01,Routine,Client,Referral,2026-04-17,15.1,Low,4,0,4,0,16,259
REQ-004972,LOC-07,SVC-06,Priority,Family Member,Portal,2026-04-17,16.1,Low,4,0,4,0,16,259
REQ-004974,LOC-03,SVC-01,Priority,Family Member,Portal,2026-04-18,8.7,Low,5,1,4,0,16,260
REQ-004975,LOC-09,SVC-06,Routine,Client,Portal,2026-04-18,38.2,Medium,5,1,4,0,16,260
REQ-004977,LOC-04,SVC-01,Urgent,Case Manager,Referral,2026-04-18,75.8,Critical,5,1,4,0,16,260
REQ-004978,LOC-02,SVC-05,Routine,Family Member,Portal,2026-04-18,2.2,Low,5,1,4,0,16,260
REQ-004979,LOC-07,SVC-01,Urgent,GP / Clinician,Portal,2026-04-19,11.1,Low,6,1,4,0,16,261
REQ-004980,LOC-03,SVC-02,Routine,Case Manager,Phone,2026-04-19,12.9,Low,6,1,4,0,16,261
REQ-004981,LOC-03,SVC-03,Urgent,Client,Phone,2026-04-19,16.0,Low,6,1,4,0,16,261
REQ-004982,LOC-07,SVC-02,Priority,Client,Referral,2026-04-19,34.3,Medium,6,1,4,0,16,261
REQ-004983,LOC-04,SVC-09,Routine,Client,Referral,2026-04-19,36.7,Medium,6,1,4,0,16,261
REQ-004984,LOC-08,SVC-03,Emergency,Case Manager,Referral,2026-04-19,49.4,Medium,6,1,4,0,16,261
REQ-004985,LOC-09,SVC-02,Priority,Case Manager,Portal,2026-04-20,70.3,High,0,0,4,0,17,262
REQ-004986,LOC-01,SVC-02,Routine,Client,Phone,2026-04-20,66.5,High,0,0,4,0,17,262
REQ-004987,LOC-02,SVC-01,Priority,GP / Clinician,Phone,2026-04-20,87.2,Critical,0,0,4,0,17,262
REQ-004988,LOC-08,SVC-05,Urgent,Case Manager,Case Manager,2026-04-20,44.6,Medium,0,0,4,0,17,262
REQ-004990,LOC-05,SVC-06,Priority,Client,Case Manager,2026-04-20,19.9,Low,0,0,4,0,17,262
REQ-004991,LOC-09,SVC-01,Routine,Client,Portal,2026-04-20,16.3,Low,0,0,4,0,17,262
REQ-004992,LOC-02,SVC-03,Urgent,Case Manager,Case Manager,2026-04-20,96.2,Critical,0,0,4,0,17,262
REQ-004993,LOC-08,SVC-08,Priority,Family Member,Case Manager,2026-04-20,61.2,High,0,0,4,0,17,262
REQ-004994,LOC-05,SVC-02,Priority,Family Member,Case Manager,2026-04-20,21.9,Low,0,0,4,0,17,262
REQ-004995,LOC-02,SVC-02,Priority,Case Manager,Case Manager,2026-04-20,67.1,High,0,0,4,0,17,262
REQ-004996,LOC-08,SVC-01,Urgent,Client,Phone,2026-04-20,14.9,Low,0,0,4,0,17,262
REQ-004997,LOC-10,SVC-09,Routine,Family Member,Portal,2026-04-20,13.5,Low,0,0,4,0,17,262
REQ-004998,LOC-03,SVC-06,Priority,Case Manager,Phone,2026-04-20,84.6,Critical,0,0,4,0,17,262
REQ-005000,LOC-10,SVC-05,Emergency,Family Member,Portal,2026-04-20,73.7,High,0,0,4,0,17,262
REQ-005001,LOC-10,SVC-05,Priority,Client,Portal,2026-04-20,13.6,Low,0,0,4,0,17,262
REQ-005002,LOC-03,SVC-04,Priority,Family Member,Case Manager,2026-04-20,35.0,Medium,0,0,4,0,17,262
REQ-005004,LOC-03,SVC-07,Routine,Family Member,Referral,2026-04-20,37.4,Medium,0,0,4,0,17,262
REQ-005006,LOC-03,SVC-07,Urgent,Case Manager,Case Manager,2026-04-20,28.0,Low,0,0,4,0,17,262
REQ-005007,LOC-07,SVC-09,Routine,Family Member,Portal,2026-04-21,34.2,Medium,1,0,4,0,17,263
REQ-005008,LOC-03,SVC-07,Routine,Client,Case Manager,2026-04-21,17.4,Low,1,0,4,0,17,263
REQ-005009,LOC-08,SVC-06,Routine,Client,Portal,2026-04-21,14.2,Low,1,0,4,0,17,263
REQ-005010,LOC-05,SVC-01,Urgent,Client,Case Manager,2026-04-21,42.1,Medium,1,0,4,0,17,263
REQ-005011,LOC-09,SVC-09,Routine,Family Member,Referral,2026-04-21,14.7,Low,1,0,4,0,17,263
REQ-005012,LOC-09,SVC-08,Routine,GP / Clinician,Portal,2026-04-21,40.4,Medium,1,0,4,0,17,263
REQ-005013,LOC-10,SVC-02,Priority,Client,Referral,2026-04-21,65.4,High,1,0,4,0,17,263
REQ-005014,LOC-08,SVC-04,Priority,Case Manager,Referral,2026-04-21,14.1,Low,1,0,4,0,17,263
REQ-005015,LOC-09,SVC-01,Priority,GP / Clinician,Phone,2026-04-21,63.8,High,1,0,4,0,17,263
REQ-005016,LOC-05,SVC-05,Routine,Client,Referral,2026-04-21,36.9,Medium,1,0,4,0,17,263
REQ-005018,LOC-06,SVC-01,Routine,Client,Portal,2026-04-21,26.1,Low,1,0,4,0,17,263
REQ-005019,LOC-02,SVC-05,Routine,Client,Case Manager,2026-04-21,33.8,Medium,1,0,4,0,17,263
REQ-005020,LOC-06,SVC-07,Routine,Client,Case Manager,2026-04-21,33.4,Medium,1,0,4,0,17,263
REQ-005021,LOC-01,SVC-06,Priority,GP / Clinician,Case Manager,2026-04-21,43.2,Medium,1,0,4,0,17,263
REQ-005023,LOC-01,SVC-01,Emergency,Client,Phone,2026-04-22,37.7,Medium,2,0,4,0,17,264
REQ-005024,LOC-08,SVC-02,Routine,Client,Phone,2026-04-22,15.3,Low,2,0,4,0,17,264
REQ-005025,LOC-08,SVC-07,Priority,Family Member,Case Manager,2026-04-22,61.7,High,2,0,4,0,17,264
REQ-005026,LOC-10,SVC-01,Priority,Client,Phone,2026-04-22,39.4,Medium,2,0,4,0,17,264
REQ-005027,LOC-03,SVC-04,Routine,Client,Phone,2026-04-22,13.5,Low,2,0,4,0,17,264
REQ-005029,LOC-02,SVC-08,Priority,Family Member,Phone,2026-04-22,46.5,Medium,2,0,4,0,17,264
REQ-005030,LOC-05,SVC-06,Priority,Case Manager,Phone,2026-04-22,66.0,High,2,0,4,0,17,264
REQ-005031,LOC-10,SVC-01,Routine,Case Manager,Phone,2026-04-22,12.9,Low,2,0,4,0,17,264
REQ-005032,LOC-01,SVC-08,Urgent,Case Manager,Case Manager,2026-04-22,64.5,High,2,0,4,0,17,264
REQ-005033,LOC-07,SVC-02,Urgent,Family Member,Referral,2026-04-22,42.8,Medium,2,0,4,0,17,264
REQ-005034,LOC-09,SVC-02,Priority,Client,Portal,2026-04-22,13.0,Low,2,0,4,0,17,264
REQ-005035,LOC-08,SVC-02,Routine,Case Manager,Phone,2026-04-22,6.6,Low,2,0,4,0,17,264
REQ-005036,LOC-07,SVC-09,Priority,Family Member,Portal,2026-04-22,1.0,Low,2,0,4,0,17,264
REQ-005037,LOC-01,SVC-08,Priority,Case Manager,Referral,2026-04-22,59.0,High,2,0,4,0,17,264
REQ-005038,LOC-09,SVC-06,Routine,Family Member,Portal,2026-04-22,17.7,Low,2,0,4,0,17,264
REQ-005039,LOC-02,SVC-02,Priority,Client,Portal,2026-04-22,27.3,Medium,2,0,4,0,17,264
REQ-005041,LOC-02,SVC-01,Routine,Family Member,Portal,2026-04-22,12.4,Low,2,0,4,0,17,264
REQ-005042,LOC-04,SVC-03,Priority,GP / Clinician,Referral,2026-04-22,33.6,Medium,2,0,4,0,17,264
REQ-005043,LOC-04,SVC-03,Routine,Family Member,Phone,2026-04-22,5.6,Low,2,0,4,0,17,264
REQ-005044,LOC-01,SVC-06,Routine,Client,Portal,2026-04-22,10.0,Low,2,0,4,0,17,264
REQ-005045,LOC-01,SVC-09,Routine,Case Manager,Case Manager,2026-04-23,42.8,Medium,3,0,4,0,17,265
REQ-005046,LOC-10,SVC-03,Priority,Client,Portal,2026-04-23,11.1,Low,3,0,4,0,17,265
REQ-005047,LOC-09,SVC-07,Priority,Client,Portal,2026-04-23,38.2,Medium,3,0,4,0,17,265
REQ-005048,LOC-02,SVC-05,Emergency,Family Member,Phone,2026-04-23,85.3,Critical,3,0,4,0,17,265
REQ-005049,LOC-07,SVC-08,Priority,Family Member,Case Manager,2026-04-23,65.7,High,3,0,4,0,17,265
REQ-005051,LOC-07,SVC-01,Routine,Client,Case Manager,2026-04-23,18.7,Low,3,0,4,0,17,265
REQ-005052,LOC-09,SVC-02,Priority,Family Member,Phone,2026-04-23,35.8,Medium,3,0,4,0,17,265
REQ-005053,LOC-02,SVC-07,Routine,Case Manager,Portal,2026-04-23,35.7,Medium,3,0,4,0,17,265
REQ-005054,LOC-07,SVC-01,Routine,Client,Phone,2026-04-23,23.9,Low,3,0,4,0,17,265
REQ-005055,LOC-03,SVC-01,Routine,Client,Case Manager,2026-04-23,46.6,Medium,3,0,4,0,17,265
REQ-005056,LOC-02,SVC-04,Priority,Client,Portal,2026-04-23,48.3,Medium,3,0,4,0,17,265
REQ-005057,LOC-09,SVC-05,Routine,Client,Phone,2026-04-23,37.3,Medium,3,0,4,0,17,265
REQ-005058,LOC-09,SVC-09,Routine,Client,Portal,2026-04-23,39.5,Medium,3,0,4,0,17,265
REQ-005059,LOC-05,SVC-01,Urgent,Client,Portal,2026-04-23,49.8,Medium,3,0,4,0,17,265
REQ-005060,LOC-01,SVC-02,Routine,Family Member,Referral,2026-04-23,46.3,Medium,3,0,4,0,17,265
REQ-005061,LOC-05,SVC-05,Routine,Case Manager,Phone,2026-04-23,47.5,Medium,3,0,4,0,17,265
REQ-005062,LOC-04,SVC-08,Routine,Client,Referral,2026-04-23,12.9,Low,3,0,4,0,17,265
REQ-005063,LOC-09,SVC-01,Routine,Client,Referral,2026-04-23,34.4,Medium,3,0,4,0,17,265
