request_id,client_id,service_type_id,location_id,requested_date,requested_by,urgency,complexity_score,requested_channel,status
REQ-003531,CLT-00143,SVC-07,LOC-05,2026-02-05,Family Member,Routine,65.6,Phone,Completed
REQ-003532,CLT-00240,SVC-02,LOC-09,2026-02-05,Client,Priority,67.9,Phone,Completed
REQ-003533,CLT-00515,SVC-01,LOC-02,2026-02-05,Client,Emergency,33.8,Portal,Completed
REQ-003534,CLT-00060,SVC-02,LOC-08,2026-02-05,Family Member,Priority,11.0,Portal,Completed
REQ-003535,CLT-00085,SVC-08,LOC-10,2026-02-05,Case Manager,Routine,10.2,Portal,Cancelled
REQ-003536,CLT-00392,SVC-05,LOC-04,2026-02-05,Client,Urgent,18.5,Portal,Completed
REQ-003537,CLT-00324,SVC-02,LOC-06,2026-02-05,Case Manager,Priority,47.9,Portal,Completed
REQ-003538,CLT-00323,SVC-01,LOC-07,2026-02-05,Client,Routine,22.5,Portal,Completed
REQ-003539,CLT-00201,SVC-03,LOC-04,2026-02-05,Case Manager,Urgent,74.4,Referral,Completed
REQ-003540,CLT-00326,SVC-09,LOC-02,2026-02-05,Case Manager,Priority,31.1,Case Manager,Backlog
REQ-003541,CLT-00202,SVC-04,LOC-08,2026-02-05,Client,Priority,70.4,Portal,Completed
REQ-003542,CLT-00448,SVC-05,LOC-07,2026-02-05,Client,Priority,45.5,Case Manager,Completed
REQ-003543,CLT-00050,SVC-01,LOC-10,2026-02-05,Client,Emergency,59.2,Referral,Completed
REQ-003544,CLT-00399,SVC-01,LOC-02,2026-02-05,GP / Clinician,Priority,88.8,Case Manager,Completed
REQ-003545,CLT-00349,SVC-02,LOC-08,2026-02-05,Family Member,Emergency,72.1,Case Manager,Cancelled
REQ-003546,CLT-00347,SVC-03,LOC-05,2026-02-05,Family Member,Routine,12.6,Case Manager,Cancelled
REQ-003547,CLT-00123,SVC-01,LOC-09,2026-02-06,Family Member,Urgent,71.3,Referral,Completed
REQ-003548,CLT-00281,SVC-07,LOC-08,2026-02-06,Client,Routine,,Phone,Cancelled
REQ-003549,CLT-00251,SVC-05,LOC-07,2026-02-06,Family Member,Urgent,62.1,Phone,Completed
REQ-003550,CLT-00421,SVC-05,LOC-01,2026-02-06,Client,Routine,13.1,Phone,Cancelled
REQ-003551,CLT-00359,SVC-04,LOC-07,2026-02-06,Family Member,Priority,49.9,Phone,Completed
REQ-003552,CLT-00233,SVC-04,LOC-09,2026-02-06,Family Member,Urgent,40.0,Phone,Completed
REQ-003553,CLT-00250,SVC-09,LOC-05,2026-02-06,Client,Priority,44.1,Portal,Backlog
REQ-003554,CLT-00385,SVC-01,LOC-01,2026-02-06,Case Manager,Routine,11.0,Portal,Completed
REQ-003555,CLT-00315,SVC-05,LOC-06,2026-02-06,Family Member,Routine,28.7,Case Manager,Completed
REQ-003556,CLT-00083,SVC-01,LOC-10,2026-02-06,Client,Routine,19.8,Phone,Scheduled
REQ-003557,CLT-00485,SVC-01,LOC-09,2026-02-06,Case Manager,Urgent,42.5,Portal,Backlog
REQ-003558,CLT-00214,SVC-06,LOC-04,2026-02-06,Client,Routine,21.1,Phone,Completed
REQ-003559,CLT-00171,SVC-05,LOC-03,2026-02-06,Family Member,Routine,20.2,Case Manager,Cancelled
REQ-003560,CLT-00258,SVC-02,LOC-07,2026-02-06,GP / Clinician,Routine,69.2,Portal,Cancelled
REQ-003561,CLT-00093,SVC-04,LOC-06,2026-02-06,Case Manager,Routine,35.3,Referral,Cancelled
REQ-003562,CLT-00068,SVC-09,LOC-10,2026-02-06,Client,Routine,14.8,Portal,Scheduled
REQ-003563,CLT-00363,SVC-02,LOC-01,2026-02-06,GP / Clinician,Routine,21.5,Portal,Completed
REQ-003564,CLT-00074,SVC-02,LOC-08,2026-02-06,Client,Priority,16.6,Phone,Completed
REQ-003565,CLT-00498,SVC-07,LOC-09,2026-02-06,Case Manager,Priority,64.4,Phone,Cancelled
REQ-003566,CLT-00459,SVC-02,LOC-05,2026-02-06,Case Manager,Routine,47.0,Phone,Cancelled
REQ-003567,CLT-00130,SVC-01,LOC-01,2026-02-06,Family Member,Routine,27.4,Portal,Completed
REQ-003568,CLT-00183,SVC-06,LOC-08,2026-02-06,Client,Routine,21.9,Phone,Cancelled
REQ-003569,CLT-00444,SVC-05,LOC-01,2026-02-06,Case Manager,Routine,42.3,Phone,Backlog
REQ-003570,CLT-00177,SVC-02,LOC-08,2026-02-06,Family Member,Routine,32.3,Portal,Cancelled
REQ-003571,CLT-00513,SVC-01,LOC-01,2026-02-06,Case Manager,Urgent,29.0,Phone,Backlog
REQ-003572,CLT-00507,SVC-04,LOC-07,2026-02-06,Client,Routine,9.0,Phone,Completed
REQ-003573,CLT-00517,SVC-06,LOC-06,2026-02-06,Client,Routine,14.5,Referral,Completed
REQ-003574,CLT-00499,SVC-04,LOC-10,2026-02-06,Case Manager,Priority,88.1,Referral,Cancelled
REQ-003575,CLT-00161,SVC-01,LOC-06,2026-02-06,Client,Priority,14.9,Phone,Completed
REQ-003576,CLT-00359,SVC-01,LOC-07,2026-02-06,Case Manager,Routine,43.6,Phone,Completed
REQ-003577,CLT-00467,SVC-08,LOC-05,2026-02-06,Case Manager,Routine,85.9,Phone,Cancelled
REQ-003578,CLT-00046,SVC-02,LOC-06,2026-02-06,Case Manager,Urgent,27.8,Case Manager,Completed
REQ-003579,CLT-00178,SVC-01,LOC-08,2026-02-06,Client,Priority,32.1,Portal,Cancelled
REQ-003580,CLT-00375,SVC-06,LOC-01,2026-02-06,Family Member,Routine,59.8,Case Manager,Cancelled
REQ-003581,CLT-00220,SVC-01,LOC-09,2026-02-06,Case Manager,Priority,,Case Manager,Cancelled
REQ-003582,CLT-00113,SVC-06,LOC-05,2026-02-06,Family Member,Urgent,94.9,Case Manager,Backlog
REQ-003583,CLT-00104,SVC-09,LOC-07,2026-02-06,Client,Priority,42.9,Referral,Completed
REQ-003584,CLT-00281,SVC-05,LOC-08,2026-02-07,Client,Routine,13.8,Portal,Completed
REQ-003585,CLT-00459,SVC-03,LOC-05,2026-02-07,Client,Routine,37.1,Phone,Completed
REQ-003586,CLT-00122,SVC-07,LOC-07,2026-02-07,Client,Routine,27.9,Phone,Completed
REQ-003587,CLT-00218,SVC-05,LOC-01,2026-02-07,Client,Urgent,71.1,Phone,Backlog
REQ-003588,CLT-00316,SVC-02,LOC-06,2026-02-07,Client,Routine,4.2,Phone,Cancelled
REQ-003589,CLT-00349,SVC-02,LOC-08,2026-02-07,GP / Clinician,Priority,63.3,Phone,Cancelled
REQ-003590,CLT-00406,SVC-01,LOC-01,2026-02-07,Client,Priority,40.2,Portal,Backlog
REQ-003591,CLT-00039,SVC-03,LOC-03,2026-02-08,Family Member,Routine,,Portal,Completed
REQ-003592,CLT-00354,SVC-02,LOC-07,2026-02-08,Family Member,Routine,10.9,Phone,Cancelled
REQ-003593,CLT-00044,SVC-03,LOC-10,2026-02-08,GP / Clinician,Urgent,67.7,Referral,Completed
REQ-003594,CLT-00432,SVC-02,LOC-06,2026-02-08,Case Manager,Priority,44.6,Portal,Completed
REQ-003595,CLT-00277,SVC-04,LOC-09,2026-02-08,Client,Routine,14.9,Phone,Cancelled
REQ-003596,CLT-00311,SVC-04,LOC-10,2026-02-08,Case Manager,Routine,46.8,Phone,Completed
REQ-003597,CLT-00186,SVC-07,LOC-03,2026-02-08,Family Member,Priority,18.3,Portal,Scheduled
REQ-003598,CLT-00365,SVC-07,LOC-03,2026-02-08,Case Manager,Priority,77.5,Phone,Completed
REQ-003599,CLT-00055,SVC-02,LOC-06,2026-02-09,Case Manager,Routine,38.2,Case Manager,Completed
REQ-003600,CLT-00344,SVC-01,LOC-05,2026-02-09,Family Member,Priority,37.2,Phone,Cancelled
REQ-003601,CLT-00349,SVC-02,LOC-08,2026-02-09,Client,Priority,56.5,Case Manager,Completed
REQ-003602,CLT-00339,SVC-04,LOC-03,2026-02-09,Client,Emergency,33.2,Referral,Completed
REQ-003603,CLT-00301,SVC-06,LOC-01,2026-02-09,Client,Priority,82.2,Phone,Completed
REQ-003604,CLT-00401,SVC-03,LOC-02,2026-02-09,Client,Priority,49.4,Portal,Completed
REQ-003605,CLT-00390,SVC-03,LOC-07,2026-02-09,Client,Routine,40.7,Case Manager,Cancelled
REQ-003606,CLT-00213,SVC-05,LOC-08,2026-02-09,Family Member,Urgent,42.8,Portal,Completed
REQ-003607,CLT-00518,SVC-02,LOC-01,2026-02-09,Client,Priority,17.6,Phone,Cancelled
REQ-003608,CLT-00272,SVC-01,LOC-05,2026-02-09,Case Manager,Priority,46.8,Phone,Completed
REQ-003609,CLT-00245,SVC-06,LOC-01,2026-02-09,Family Member,Priority,12.9,Phone,Completed
REQ-003610,CLT-00087,SVC-05,LOC-06,2026-02-09,Client,Priority,33.0,Phone,Completed
REQ-003611,CLT-00004,SVC-06,LOC-06,2026-02-09,Client,Emergency,92.4,Portal,Cancelled
REQ-003612,CLT-00049,SVC-03,LOC-06,2026-02-09,Family Member,Routine,53.6,Phone,Completed
REQ-003613,CLT-00130,SVC-05,LOC-01,2026-02-09,Client,Priority,39.1,Phone,Completed
REQ-003614,CLT-00374,SVC-01,LOC-06,2026-02-09,GP / Clinician,Routine,38.8,Case Manager,Completed
REQ-003615,CLT-00161,SVC-05,LOC-06,2026-02-09,Family Member,Routine,22.4,Phone,Cancelled
REQ-003616,CLT-00400,SVC-06,LOC-10,2026-02-09,Client,Routine,1.4,Referral,Completed
REQ-003617,CLT-00044,SVC-04,LOC-10,2026-02-09,Family Member,Priority,63.3,Phone,Cancelled
REQ-003618,CLT-00474,SVC-03,LOC-04,2026-02-09,Family Member,Routine,17.3,Portal,Completed
REQ-003619,CLT-00041,SVC-07,LOC-07,2026-02-09,Case Manager,Priority,58.9,Phone,Completed
REQ-003620,CLT-00170,SVC-08,LOC-02,2026-02-09,Client,Routine,38.8,Phone,Backlog
REQ-003621,CLT-00350,SVC-06,LOC-01,2026-02-09,Family Member,Urgent,68.1,Phone,Completed
REQ-003622,CLT-00267,SVC-03,LOC-10,2026-02-09,Case Manager,Urgent,75.9,Phone,Cancelled
REQ-003623,CLT-00121,SVC-05,LOC-02,2026-02-10,Family Member,Priority,63.3,Case Manager,Completed
REQ-003624,CLT-00334,SVC-03,LOC-06,2026-02-10,Family Member,Routine,17.0,Portal,Cancelled
REQ-003625,CLT-00245,SVC-06,LOC-01,2026-02-10,Case Manager,Urgent,21.7,Portal,Cancelled
REQ-003626,CLT-00292,SVC-01,LOC-08,2026-02-10,Client,Routine,23.7,Portal,Completed
REQ-003627,CLT-00495,SVC-05,LOC-05,2026-02-10,Client,Urgent,28.7,Phone,Cancelled
REQ-003628,CLT-00263,SVC-01,LOC-06,2026-02-10,Client,Urgent,17.0,Phone,Completed
REQ-003629,CLT-00290,SVC-05,LOC-07,2026-02-10,Case Manager,Emergency,39.6,Portal,Cancelled
REQ-003630,CLT-00222,SVC-07,LOC-01,2026-02-10,Case Manager,Routine,35.9,Portal,Cancelled
REQ-003631,CLT-00026,SVC-06,LOC-01,2026-02-10,Family Member,Priority,,Phone,Completed
REQ-003632,CLT-00382,SVC-06,LOC-06,2026-02-10,GP / Clinician,Priority,33.5,Portal,Completed
REQ-003633,CLT-00452,SVC-06,LOC-03,2026-02-10,Family Member,Routine,16.6,Phone,Completed
REQ-003634,CLT-00120,SVC-01,LOC-03,2026-02-10,Family Member,Routine,48.8,Phone,Completed
REQ-003635,CLT-00476,SVC-01,LOC-03,2026-02-10,Case Manager,Routine,17.9,Case Manager,Completed
REQ-003636,CLT-00460,SVC-04,LOC-08,2026-02-10,Client,Routine,17.1,Portal,Completed
REQ-003637,CLT-00380,SVC-01,LOC-06,2026-02-10,Case Manager,Emergency,62.6,Phone,Completed
REQ-003638,CLT-00484,SVC-05,LOC-06,2026-02-10,Client,Routine,34.4,Phone,Cancelled
REQ-003639,CLT-00099,SVC-02,LOC-07,2026-02-10,Case Manager,Routine,20.3,Case Manager,Completed
REQ-003640,CLT-00087,SVC-07,LOC-06,2026-02-10,Case Manager,Urgent,32.3,Portal,Completed
REQ-003641,CLT-00130,SVC-03,LOC-01,2026-02-10,Client,Routine,45.2,Phone,Backlog
REQ-003642,CLT-00032,SVC-02,LOC-08,2026-02-10,Family Member,Routine,34.0,Phone,Cancelled
REQ-003643,CLT-00503,SVC-06,LOC-10,2026-02-10,Client,Priority,27.4,Referral,Completed
REQ-003644,CLT-00248,SVC-09,LOC-05,2026-02-10,Family Member,Urgent,43.1,Phone,Completed
REQ-003645,CLT-00363,SVC-03,LOC-01,2026-02-10,Client,Urgent,11.9,Portal,Cancelled
REQ-003646,CLT-00039,SVC-01,LOC-03,2026-02-10,Client,Routine,22.3,Phone,Completed
REQ-003647,CLT-00209,SVC-05,LOC-05,2026-02-10,Family Member,Routine,41.9,Phone,Completed
REQ-003648,CLT-00260,SVC-01,LOC-10,2026-02-10,Family Member,Priority,22.0,Phone,Cancelled
REQ-003649,CLT-00439,SVC-07,LOC-01,2026-02-10,Client,Urgent,16.5,Portal,Completed
REQ-003650,CLT-00313,SVC-06,LOC-09,2026-02-10,Case Manager,Routine,86.2,Referral,Completed
REQ-003651,CLT-00252,SVC-01,LOC-03,2026-02-10,GP / Clinician,Emergency,78.0,Phone,Completed
REQ-003652,CLT-00203,SVC-04,LOC-01,2026-02-10,Client,Priority,37.5,Case Manager,Completed
REQ-003653,CLT-00488,SVC-02,LOC-02,2026-02-10,Client,Routine,44.8,Phone,Cancelled
REQ-003654,CLT-00397,SVC-01,LOC-04,2026-02-10,Client,Priority,38.4,Phone,Completed
REQ-003655,CLT-00421,SVC-06,LOC-01,2026-02-10,Client,Routine,18.9,Portal,Completed
REQ-003656,CLT-00278,SVC-02,LOC-05,2026-02-10,GP / Clinician,Priority,86.6,Phone,Completed
REQ-003657,CLT-00212,SVC-08,LOC-01,2026-02-10,Case Manager,Routine,18.0,Referral,Cancelled
REQ-003658,CLT-00145,SVC-07,LOC-08,2026-02-11,Case Manager,Emergency,43.2,Case Manager,Backlog
REQ-003659,CLT-00152,SVC-04,LOC-09,2026-02-11,Client,Priority,44.1,Phone,Completed
REQ-003660,CLT-00334,SVC-01,LOC-06,2026-02-11,Family Member,Routine,26.7,Portal,Cancelled
REQ-003661,CLT-00087,SVC-03,LOC-06,2026-02-11,Family Member,Routine,29.8,Phone,Completed
REQ-003662,CLT-00291,SVC-06,LOC-03,2026-02-11,Family Member,Routine,22.5,Phone,Backlog
REQ-003663,CLT-00483,SVC-05,LOC-02,2026-02-11,Client,Priority,55.0,Referral,Completed
REQ-003664,CLT-00267,SVC-01,LOC-10,2026-02-11,GP / Clinician,Routine,73.6,Phone,Completed
REQ-003665,CLT-00160,SVC-03,LOC-10,2026-02-11,Family Member,Priority,39.8,Portal,Completed
REQ-003666,CLT-00466,SVC-04,LOC-06,2026-02-11,Client,Priority,22.1,Portal,Completed
REQ-003667,CLT-00022,SVC-02,LOC-06,2026-02-11,Case Manager,Routine,26.6,Case Manager,Cancelled
REQ-003668,CLT-00198,SVC-01,LOC-02,2026-02-11,Client,Urgent,12.0,Portal,Completed
REQ-003669,CLT-00381,SVC-04,LOC-03,2026-02-11,Case Manager,Urgent,58.1,Referral,Completed
REQ-003670,CLT-00345,SVC-02,LOC-02,2026-02-11,Case Manager,Priority,20.6,Referral,Completed
REQ-003671,CLT-00245,SVC-01,LOC-01,2026-02-11,Family Member,Routine,22.7,Portal,Backlog
REQ-003672,CLT-00064,SVC-06,LOC-03,2026-02-11,Client,Urgent,42.6,Phone,Completed
REQ-003673,CLT-00514,SVC-01,LOC-09,2026-02-11,Client,Routine,32.4,Portal,Completed
REQ-003674,CLT-00328,SVC-07,LOC-03,2026-02-11,Client,Routine,26.6,Portal,Completed
REQ-003675,CLT-00299,SVC-04,LOC-08,2026-02-11,Client,Routine,11.9,Referral,Completed
REQ-003676,CLT-00235,SVC-03,LOC-08,2026-02-11,Client,Urgent,39.7,Phone,Backlog
REQ-003677,CLT-00032,SVC-01,LOC-08,2026-02-11,Client,Routine,46.6,Phone,Completed
REQ-003678,CLT-00397,SVC-01,LOC-04,2026-02-11,Family Member,Priority,31.7,Referral,Completed
REQ-003679,CLT-00390,SVC-01,LOC-07,2026-02-11,Client,Routine,45.6,Portal,Completed
REQ-003680,CLT-00492,SVC-06,LOC-02,2026-02-11,Client,Urgent,38.5,Phone,Scheduled
REQ-003681,CLT-00188,SVC-01,LOC-02,2026-02-11,Client,Priority,39.1,Portal,Cancelled
REQ-003682,CLT-00392,SVC-02,LOC-04,2026-02-11,Client,Routine,6.1,Portal,Completed
REQ-003683,CLT-00170,SVC-07,LOC-02,2026-02-11,Family Member,Priority,38.6,Phone,Completed
REQ-003684,CLT-00461,SVC-05,LOC-07,2026-02-11,Client,Routine,10.9,Phone,Completed
REQ-003685,CLT-00082,SVC-06,LOC-03,2026-02-12,Client,Routine,9.2,Portal,Completed
REQ-003686,CLT-00436,SVC-07,LOC-06,2026-02-12,Family Member,Routine,24.3,Portal,Completed
REQ-003687,CLT-00053,SVC-01,LOC-01,2026-02-12,Case Manager,Routine,35.9,Phone,Completed
REQ-003688,CLT-00200,SVC-01,LOC-10,2026-02-12,Case Manager,Routine,88.8,Phone,Backlog
REQ-003689,CLT-00461,SVC-04,LOC-07,2026-02-12,Client,Routine,18.3,Phone,Completed
REQ-003690,CLT-00054,SVC-01,LOC-03,2026-02-12,Family Member,Routine,15.4,Portal,Scheduled
REQ-003691,CLT-00342,SVC-06,LOC-10,2026-02-12,GP / Clinician,Urgent,55.3,Phone,Cancelled
REQ-003692,CLT-00325,SVC-04,LOC-07,2026-02-12,Client,Priority,41.0,Phone,Backlog
REQ-003693,CLT-00127,SVC-02,LOC-08,2026-02-12,Family Member,Routine,42.2,Phone,Completed
REQ-003694,CLT-00507,SVC-09,LOC-07,2026-02-12,Client,Routine,13.3,Portal,Completed
REQ-003695,CLT-00330,SVC-05,LOC-05,2026-02-12,Family Member,Priority,,Referral,Completed
REQ-003696,CLT-00113,SVC-05,LOC-05,2026-02-12,GP / Clinician,Urgent,80.5,Phone,Completed
REQ-003697,CLT-00509,SVC-09,LOC-02,2026-02-12,Client,Routine,15.0,Phone,Completed
REQ-003698,CLT-00266,SVC-07,LOC-10,2026-02-12,Case Manager,Priority,65.3,Portal,Cancelled
REQ-003699,CLT-00327,SVC-01,LOC-02,2026-02-12,Client,Urgent,30.5,Portal,Completed
REQ-003700,CLT-00473,SVC-03,LOC-08,2026-02-12,Case Manager,Emergency,66.7,Portal,Cancelled
REQ-003701,CLT-00161,SVC-01,LOC-06,2026-02-12,Client,Priority,27.0,Referral,Completed
REQ-003702,CLT-00487,SVC-02,LOC-07,2026-02-12,Client,Routine,13.3,Phone,Cancelled
REQ-003703,CLT-00062,SVC-06,LOC-10,2026-02-12,Client,Routine,15.3,Phone,Completed
REQ-003704,CLT-00057,SVC-02,LOC-04,2026-02-12,Client,Routine,35.6,Case Manager,Completed
REQ-003705,CLT-00056,SVC-06,LOC-07,2026-02-12,Client,Priority,69.2,Phone,Cancelled
REQ-003706,CLT-00140,SVC-07,LOC-02,2026-02-12,GP / Clinician,Priority,88.8,Portal,Completed
REQ-003707,CLT-00129,SVC-08,LOC-05,2026-02-12,Client,Routine,41.2,Portal,Cancelled
REQ-003708,CLT-00374,SVC-02,LOC-06,2026-02-12,GP / Clinician,Routine,35.4,Referral,Cancelled
REQ-003709,CLT-00047,SVC-03,LOC-06,2026-02-12,Client,Urgent,34.8,Referral,Cancelled
REQ-003710,CLT-00345,SVC-09,LOC-02,2026-02-12,Client,Routine,20.9,Referral,Cancelled
REQ-003711,CLT-00193,SVC-02,LOC-07,2026-02-12,GP / Clinician,Priority,84.2,Referral,Cancelled
REQ-003712,CLT-00513,SVC-01,LOC-01,2026-02-12,Client,Routine,37.7,Phone,Completed
REQ-003713,CLT-00133,SVC-01,LOC-07,2026-02-12,Family Member,Priority,36.5,Referral,Cancelled
REQ-003714,CLT-00503,SVC-01,LOC-10,2026-02-12,Client,Urgent,14.1,Portal,Completed
REQ-003715,CLT-00029,SVC-01,LOC-06,2026-02-12,Client,Routine,62.9,Phone,Backlog
REQ-003716,CLT-00470,SVC-01,LOC-03,2026-02-12,Client,Priority,,Portal,Completed
REQ-003717,CLT-00105,SVC-04,LOC-10,2026-02-13,Family Member,Routine,14.6,Portal,Completed
REQ-003718,CLT-00333,SVC-07,LOC-07,2026-02-13,Client,Urgent,38.6,Portal,Completed
REQ-003719,CLT-00433,SVC-06,LOC-01,2026-02-13,Client,Routine,40.9,Portal,Cancelled
REQ-003720,CLT-00417,SVC-02,LOC-10,2026-02-13,Case Manager,Urgent,41.5,Referral,Completed
REQ-003721,CLT-00354,SVC-02,LOC-07,2026-02-13,Client,Routine,15.4,Phone,Cancelled
REQ-003722,CLT-00434,SVC-07,LOC-01,2026-02-13,Client,Routine,14.9,Portal,Completed
REQ-003723,CLT-00343,SVC-01,LOC-10,2026-02-13,GP / Clinician,Priority,79.0,Phone,Completed
REQ-003724,CLT-00387,SVC-01,LOC-03,2026-02-13,Client,Routine,17.4,Referral,Completed
REQ-003725,CLT-00496,SVC-07,LOC-01,2026-02-13,GP / Clinician,Priority,30.7,Referral,Completed
REQ-003726,CLT-00060,SVC-05,LOC-08,2026-02-13,GP / Clinician,Priority,14.1,Portal,Cancelled
REQ-003727,CLT-00303,SVC-07,LOC-06,2026-02-13,Client,Urgent,23.3,Case Manager,Completed
REQ-003728,CLT-00127,SVC-03,LOC-08,2026-02-13,GP / Clinician,Urgent,39.4,Portal,Completed
REQ-003729,CLT-00303,SVC-07,LOC-06,2026-02-13,Client,Priority,25.3,Phone,Completed
REQ-003730,CLT-00495,SVC-01,LOC-05,2026-02-13,Client,Routine,41.8,Phone,Completed
REQ-003731,CLT-00395,SVC-02,LOC-07,2026-02-13,Client,Routine,36.4,Portal,Cancelled
REQ-003732,CLT-00307,SVC-06,LOC-03,2026-02-13,GP / Clinician,Routine,15.4,Portal,Cancelled
REQ-003733,CLT-00087,SVC-05,LOC-06,2026-02-13,Case Manager,Priority,31.7,Phone,Cancelled
REQ-003734,CLT-00025,SVC-04,LOC-07,2026-02-13,Client,Urgent,9.3,Phone,Cancelled
REQ-003735,CLT-00083,SVC-02,LOC-10,2026-02-13,Client,Priority,9.3,Phone,Backlog
REQ-003736,CLT-00183,SVC-05,LOC-08,2026-02-13,Client,Routine,7.1,Referral,Completed
REQ-003737,CLT-00159,SVC-01,LOC-07,2026-02-13,Family Member,Priority,41.4,Phone,Completed
REQ-003738,CLT-00125,SVC-03,LOC-06,2026-02-13,Case Manager,Routine,19.9,Case Manager,Completed
REQ-003739,CLT-00263,SVC-01,LOC-06,2026-02-13,Client,Routine,8.8,Portal,Cancelled
REQ-003740,CLT-00089,SVC-04,LOC-09,2026-02-13,Family Member,Urgent,,Phone,Completed
REQ-003741,CLT-00351,SVC-02,LOC-08,2026-02-13,Client,Routine,24.3,Portal,Completed
REQ-003742,CLT-00109,SVC-05,LOC-08,2026-02-13,Case Manager,Priority,15.6,Referral,Cancelled
REQ-003743,CLT-00120,SVC-04,LOC-03,2026-02-14,Case Manager,Routine,40.6,Portal,Completed
REQ-003744,CLT-00113,SVC-01,LOC-05,2026-02-14,GP / Clinician,Priority,74.0,Phone,Completed
REQ-003745,CLT-00326,SVC-05,LOC-02,2026-02-14,Client,Routine,33.3,Phone,Backlog
REQ-003746,CLT-00163,SVC-03,LOC-09,2026-02-14,Family Member,Routine,6.7,Portal,Cancelled
REQ-003747,CLT-00075,SVC-03,LOC-10,2026-02-14,GP / Clinician,Routine,68.5,Phone,Backlog
REQ-003748,CLT-00224,SVC-05,LOC-01,2026-02-14,Case Manager,Priority,26.9,Referral,Completed
REQ-003749,CLT-00303,SVC-05,LOC-06,2026-02-14,Client,Routine,16.3,Referral,Completed
REQ-003750,CLT-00307,SVC-02,LOC-03,2026-02-14,Client,Priority,17.9,Referral,Completed
REQ-003751,CLT-00355,SVC-01,LOC-09,2026-02-14,Client,Urgent,39.6,Case Manager,Completed
REQ-003752,CLT-00395,SVC-04,LOC-07,2026-02-15,Family Member,Routine,37.1,Phone,Scheduled
REQ-003753,CLT-00183,SVC-04,LOC-08,2026-02-15,Client,Routine,5.8,Portal,Completed
REQ-003754,CLT-00018,SVC-08,LOC-01,2026-02-15,GP / Clinician,Priority,74.2,Referral,Scheduled
REQ-003755,CLT-00308,SVC-01,LOC-03,2026-02-15,Family Member,Routine,22.2,Portal,Scheduled
REQ-003756,CLT-00375,SVC-04,LOC-01,2026-02-15,Family Member,Routine,49.7,Portal,Cancelled
REQ-003757,CLT-00387,SVC-01,LOC-03,2026-02-15,Case Manager,Routine,,Phone,Backlog
REQ-003758,CLT-00061,SVC-01,LOC-04,2026-02-15,Client,Priority,44.1,Referral,Backlog
REQ-003759,CLT-00025,SVC-01,LOC-07,2026-02-15,Client,Priority,9.3,Portal,Cancelled
REQ-003760,CLT-00387,SVC-05,LOC-03,2026-02-15,Family Member,Priority,15.5,Portal,Completed
REQ-003761,CLT-00337,SVC-06,LOC-06,2026-02-16,Family Member,Routine,30.1,Phone,Cancelled
REQ-003762,CLT-00261,SVC-08,LOC-05,2026-02-16,Client,Routine,16.4,Portal,Completed
REQ-003763,CLT-00360,SVC-06,LOC-08,2026-02-16,Case Manager,Routine,25.2,Referral,Cancelled
REQ-003764,CLT-00102,SVC-09,LOC-07,2026-02-16,Client,Routine,14.8,Portal,Cancelled
REQ-003765,CLT-00390,SVC-03,LOC-07,2026-02-16,Client,Routine,37.9,Phone,Completed
REQ-003766,CLT-00298,SVC-07,LOC-06,2026-02-16,Family Member,Priority,34.9,Phone,Cancelled
REQ-003767,CLT-00264,SVC-06,LOC-03,2026-02-16,Case Manager,Routine,3.8,Referral,Cancelled
REQ-003768,CLT-00241,SVC-08,LOC-09,2026-02-16,GP / Clinician,Routine,54.5,Referral,Cancelled
REQ-003769,CLT-00198,SVC-05,LOC-02,2026-02-16,Family Member,Priority,20.0,Portal,Completed
REQ-003770,CLT-00215,SVC-04,LOC-10,2026-02-16,Client,Routine,21.0,Referral,Cancelled
REQ-003771,CLT-00129,SVC-05,LOC-05,2026-02-16,Client,Urgent,41.7,Portal,Backlog
REQ-003772,CLT-00323,SVC-01,LOC-07,2026-02-16,Family Member,Routine,14.6,Phone,Completed
REQ-003773,CLT-00040,SVC-02,LOC-03,2026-02-16,Client,Routine,30.1,Portal,Cancelled
REQ-003774,CLT-00422,SVC-05,LOC-01,2026-02-16,Case Manager,Urgent,50.4,Portal,Completed
REQ-003775,CLT-00154,SVC-05,LOC-02,2026-02-16,GP / Clinician,Routine,82.9,Case Manager,Completed
REQ-003776,CLT-00459,SVC-06,LOC-05,2026-02-16,Family Member,Routine,41.6,Referral,Cancelled
REQ-003777,CLT-00152,SVC-01,LOC-09,2026-02-16,Family Member,Priority,71.6,Referral,Completed
REQ-003778,CLT-00456,SVC-06,LOC-03,2026-02-16,Case Manager,Priority,62.9,Portal,Completed
REQ-003779,CLT-00215,SVC-02,LOC-10,2026-02-16,Client,Routine,21.2,Phone,Cancelled
REQ-003780,CLT-00412,SVC-06,LOC-07,2026-02-16,Case Manager,Routine,60.6,Phone,Backlog
REQ-003781,CLT-00271,SVC-05,LOC-03,2026-02-17,Client,Priority,83.4,Phone,Completed
REQ-003782,CLT-00059,SVC-05,LOC-01,2026-02-17,Case Manager,Routine,69.6,Portal,Completed
REQ-003783,CLT-00463,SVC-05,LOC-06,2026-02-17,Case Manager,Urgent,74.5,Phone,Cancelled
REQ-003784,CLT-00139,SVC-09,LOC-02,2026-02-17,Family Member,Routine,27.3,Portal,Cancelled
REQ-003785,CLT-00185,SVC-03,LOC-06,2026-02-17,Case Manager,Priority,64.6,Referral,Completed
