outcome_id,appointment_id,client_satisfaction_score,outcome_quality_score,incident_flag,incident_severity,goal_achieved_flag,follow_up_required_flag
OUT-002584,APT-004025,,91.3,False,,False,False
OUT-002585,APT-004026,2.0,99.5,False,,True,False
OUT-002586,APT-004027,4.5,81.0,False,,True,False
OUT-002587,APT-004028,4.7,70.8,False,,False,False
OUT-002588,APT-004029,4.0,71.0,False,,True,False
OUT-002589,APT-004030,,66.2,False,,True,False
OUT-002590,APT-004032,4.4,100.0,False,,True,False
OUT-002591,APT-004033,3.8,75.8,False,,True,False
OUT-002592,APT-004034,,85.6,False,,False,True
OUT-002593,APT-004035,4.3,96.3,False,,True,False
OUT-002594,APT-004036,4.8,85.0,False,,True,False
OUT-002595,APT-004037,3.1,57.2,False,,True,False
OUT-002596,APT-004038,3.5,76.4,False,,True,False
OUT-002597,APT-004039,4.0,59.5,False,,True,False
OUT-002598,APT-004040,3.3,80.5,False,,True,False
OUT-002599,APT-004041,,86.0,False,,True,False
OUT-002600,APT-004042,,90.7,False,,True,False
OUT-002601,APT-004043,4.5,72.2,True,High,True,False
OUT-002602,APT-004046,3.6,82.6,False,,True,False
OUT-002603,APT-004047,4.0,85.1,False,,True,True
OUT-002604,APT-004048,5.0,80.1,False,,True,False
OUT-002605,APT-004050,4.6,80.9,False,,False,False
OUT-002606,APT-004051,4.4,89.0,False,,False,False
OUT-002607,APT-004052,4.9,77.3,False,,True,False
OUT-002608,APT-004053,4.0,75.0,False,,True,True
OUT-002609,APT-004054,4.4,69.4,False,,False,False
OUT-002610,APT-004055,,73.7,False,,True,True
OUT-002611,APT-004057,,78.1,False,,True,False
OUT-002612,APT-004058,4.1,94.4,False,,True,False
OUT-002613,APT-004060,3.9,84.4,False,,False,False
OUT-002614,APT-004061,3.6,91.4,False,,False,False
OUT-002615,APT-004067,3.7,80.1,False,,True,False
OUT-002616,APT-004068,4.0,90.5,False,,True,False
OUT-002617,APT-004069,4.2,84.3,False,,True,False
OUT-002618,APT-004070,3.5,84.2,False,,True,True
OUT-002619,APT-004071,4.5,77.5,False,,True,False
OUT-002620,APT-004072,3.9,82.4,False,,True,True
OUT-002621,APT-004073,,75.9,False,,True,False
OUT-002622,APT-004074,2.4,76.1,False,,True,False
OUT-002623,APT-004075,3.7,100.0,False,,True,False
OUT-002624,APT-004076,3.7,73.2,False,,True,False
OUT-002625,APT-004077,3.6,90.3,False,,False,False
OUT-002626,APT-004078,,86.9,False,,True,False
OUT-002627,APT-004083,3.3,76.0,False,,True,False
OUT-002628,APT-004084,3.6,100.0,False,,True,False
OUT-002629,APT-004085,4.1,77.7,False,,True,True
OUT-002630,APT-004086,3.9,68.4,False,,True,False
OUT-002631,APT-004088,4.1,76.2,False,,True,True
OUT-002632,APT-004089,4.7,76.2,False,,True,False
OUT-002633,APT-004090,,73.8,False,,True,False
OUT-002634,APT-004091,3.1,76.6,False,,True,False
OUT-002635,APT-004095,,80.5,False,,True,False
OUT-002636,APT-004097,4.8,93.1,False,,True,True
OUT-002637,APT-004101,,74.9,False,,True,False
OUT-002638,APT-004102,3.9,81.4,False,,True,True
OUT-002639,APT-004103,4.1,100.0,False,,False,False
OUT-002640,APT-004104,4.6,74.6,False,,False,True
OUT-002641,APT-004105,4.4,77.7,False,,True,False
OUT-002642,APT-004106,4.0,76.3,False,,False,False
OUT-002643,APT-004107,4.8,65.1,False,,True,False
OUT-002644,APT-004109,4.3,88.5,False,,True,True
OUT-002645,APT-004110,3.4,89.3,False,,True,False
OUT-002646,APT-004111,5.0,84.0,False,,True,False
OUT-002647,APT-004112,4.4,80.5,False,,True,False
OUT-002648,APT-004115,3.5,68.0,False,,True,False
OUT-002649,APT-004116,4.9,95.7,False,,True,False
OUT-002650,APT-004117,3.2,85.0,False,,True,True
OUT-002651,APT-004118,4.8,72.0,False,,True,False
OUT-002652,APT-004121,3.1,75.8,False,,True,True
OUT-002653,APT-004123,4.7,89.0,False,,False,True
OUT-002654,APT-004124,4.9,93.9,False,,True,True
OUT-002655,APT-004125,4.7,78.7,False,,True,False
OUT-002656,APT-004126,4.3,81.4,False,,True,False
OUT-002657,APT-004132,4.1,82.1,False,,True,False
OUT-002658,APT-004133,3.8,47.4,False,,True,False
OUT-002659,APT-004134,3.7,76.1,False,,True,False
OUT-002660,APT-004135,4.5,63.8,False,,True,False
OUT-002661,APT-004136,4.0,74.3,False,,False,False
OUT-002662,APT-004138,3.5,96.7,False,,True,False
OUT-002663,APT-004139,4.0,80.0,False,,True,False
OUT-002664,APT-004141,4.3,87.5,False,,True,True
OUT-002665,APT-004142,4.4,89.4,False,,True,False
OUT-002666,APT-004144,3.6,87.9,False,,True,False
OUT-002667,APT-004145,3.7,82.2,False,,True,False
OUT-002668,APT-004146,3.5,94.6,False,,True,False
OUT-002669,APT-004147,,83.8,False,,True,False
OUT-002670,APT-004148,5.0,69.3,False,,True,False
OUT-002671,APT-004149,2.8,70.5,False,,True,False
OUT-002672,APT-004151,,99.6,False,,True,False
OUT-002673,APT-004153,4.3,68.7,False,,True,False
OUT-002674,APT-004154,5.0,96.7,False,,True,False
OUT-002675,APT-004155,4.2,63.8,False,,True,False
OUT-002676,APT-004156,2.8,75.9,False,,True,False
OUT-002677,APT-004157,3.9,78.3,False,,True,False
OUT-002678,APT-004158,3.5,95.5,False,,True,False
OUT-002679,APT-004161,4.0,94.7,False,,False,False
OUT-002680,APT-004162,3.4,70.3,False,,True,False
OUT-002681,APT-004164,,70.1,False,,True,True
OUT-002682,APT-004167,4.7,85.2,False,,True,False
OUT-002683,APT-004169,4.0,86.5,False,,True,True
OUT-002684,APT-004170,5.0,82.4,False,,True,False
OUT-002685,APT-004172,4.6,100.0,False,,True,False
OUT-002686,APT-004174,4.2,84.6,False,,True,True
OUT-002687,APT-004176,4.3,82.0,False,,True,False
OUT-002688,APT-004177,4.2,83.9,False,,True,False
OUT-002689,APT-004179,4.6,71.3,False,,True,False
OUT-002690,APT-004180,4.5,89.7,False,,False,True
OUT-002691,APT-004183,4.4,92.8,False,,False,False
OUT-002692,APT-004184,4.4,74.8,False,,True,False
OUT-002693,APT-004185,4.4,71.7,False,,True,False
OUT-002694,APT-004186,3.8,77.6,False,,True,False
OUT-002695,APT-004187,5.0,70.1,False,,True,False
OUT-002696,APT-004189,4.4,66.6,False,,True,False
OUT-002697,APT-004191,4.6,66.5,False,,True,False
OUT-002698,APT-004192,3.7,83.7,False,,True,False
OUT-002699,APT-004194,,78.4,False,,True,True
OUT-002700,APT-004195,4.4,100.0,False,,True,False
OUT-002701,APT-004196,3.8,83.0,False,,True,False
OUT-002702,APT-004198,5.0,66.0,False,,True,False
OUT-002703,APT-004202,3.7,75.0,False,,True,False
OUT-002704,APT-004203,4.4,80.5,False,,True,False
OUT-002705,APT-004204,5.0,74.2,False,,True,False
OUT-002706,APT-004205,4.3,89.5,False,,True,False
OUT-002707,APT-004208,4.9,85.6,False,,True,True
OUT-002708,APT-004211,3.3,81.7,False,,False,False
OUT-002709,APT-004213,4.0,72.0,False,,True,False
OUT-002710,APT-004214,4.5,85.6,False,,True,False
OUT-002711,APT-004215,4.7,78.3,False,,False,False
OUT-002712,APT-004216,2.6,72.4,False,,False,False
OUT-002713,APT-004217,4.8,64.0,False,,True,False
OUT-002714,APT-004218,5.0,85.7,False,,True,False
OUT-002715,APT-004221,3.9,79.1,False,,True,False
OUT-002716,APT-004223,5.0,86.0,False,,True,True
OUT-002717,APT-004224,3.6,76.2,False,,True,True
OUT-002718,APT-004226,3.1,79.9,False,,True,False
OUT-002719,APT-004227,5.0,80.1,False,,False,True
OUT-002720,APT-004228,5.0,63.3,False,,True,True
OUT-002721,APT-004229,,71.1,False,,True,False
OUT-002722,APT-004232,4.0,75.3,False,,False,False
OUT-002723,APT-004233,3.9,94.9,False,,False,False
OUT-002724,APT-004234,2.5,83.1,False,,True,False
OUT-002725,APT-004235,4.5,76.2,False,,False,True
OUT-002726,APT-004236,4.9,94.1,False,,False,False
OUT-002727,APT-004238,4.6,70.1,False,,True,False
OUT-002728,APT-004240,4.1,64.7,False,,False,False
OUT-002729,APT-004241,4.0,90.8,False,,True,False
OUT-002730,APT-004243,4.2,100.0,False,,True,True
OUT-002731,APT-004246,3.3,89.3,False,,True,False
OUT-002732,APT-004247,4.1,76.7,False,,True,False
OUT-002733,APT-004248,3.9,85.0,False,,True,True
OUT-002734,APT-004250,4.9,90.1,False,,True,False
OUT-002735,APT-004251,3.1,79.5,False,,True,False
OUT-002736,APT-004252,4.0,86.4,False,,True,False
OUT-002737,APT-004253,4.1,87.9,False,,True,False
OUT-002738,APT-004254,3.9,83.8,False,,True,False
OUT-002739,APT-004257,4.7,94.5,False,,True,False
OUT-002740,APT-004258,5.0,85.5,False,,True,False
OUT-002741,APT-004260,3.7,70.6,False,,True,False
OUT-002742,APT-004264,3.6,84.1,False,,True,True
OUT-002743,APT-004265,4.3,96.8,False,,True,False
OUT-002744,APT-004266,4.7,58.2,False,,True,False
OUT-002745,APT-004267,5.0,87.3,False,,True,False
OUT-002746,APT-004270,5.0,82.9,False,,True,False
OUT-002747,APT-004272,,68.5,False,,True,False
OUT-002748,APT-004273,3.7,84.3,False,,True,True
OUT-002749,APT-004274,5.0,79.8,False,,True,False
OUT-002750,APT-004275,3.7,78.9,False,,True,True
OUT-002751,APT-004277,3.1,75.2,False,,False,False
OUT-002752,APT-004280,4.4,79.4,False,,True,False
OUT-002753,APT-004281,,93.1,False,,True,False
OUT-002754,APT-004282,4.8,85.9,False,,True,False
OUT-002755,APT-004284,4.5,89.2,False,,True,True
OUT-002756,APT-004285,4.2,87.6,False,,False,False
OUT-002757,APT-004287,3.9,92.3,False,,True,False
OUT-002758,APT-004288,3.9,90.3,False,,True,False
OUT-002759,APT-004289,3.7,98.8,False,,True,False
OUT-002760,APT-004293,3.8,82.9,False,,True,False
OUT-002761,APT-004295,,72.4,False,,True,False
OUT-002762,APT-004299,3.9,90.5,False,,True,False
OUT-002763,APT-004301,4.2,73.6,False,,True,False
OUT-002764,APT-004302,3.6,78.0,True,Medium,True,False
OUT-002765,APT-004304,3.6,100.0,False,,True,False
OUT-002766,APT-004305,,90.0,False,,True,False
OUT-002767,APT-004306,,73.2,False,,True,False
OUT-002768,APT-004307,,63.2,False,,True,False
OUT-002769,APT-004308,,87.0,False,,True,False
OUT-002770,APT-004310,3.2,91.9,False,,True,False
OUT-002771,APT-004311,4.1,75.8,False,,True,False
OUT-002772,APT-004313,4.1,99.2,False,,True,False
OUT-002773,APT-004314,3.4,93.8,False,,True,False
OUT-002774,APT-004315,4.5,95.8,False,,True,True
OUT-002775,APT-004316,3.4,80.9,False,,True,False
OUT-002776,APT-004317,5.0,76.4,False,,True,False
OUT-002777,APT-004318,4.3,65.1,False,,True,False
OUT-002778,APT-004319,4.2,78.1,True,Low,True,False
OUT-002779,APT-004321,3.4,98.9,False,,True,False
OUT-002780,APT-004322,4.6,76.6,False,,True,False
OUT-002781,APT-004323,4.0,92.3,False,,True,False
OUT-002782,APT-004324,3.1,100.0,False,,True,False
OUT-002783,APT-004326,4.3,87.8,False,,False,False
OUT-002784,APT-004327,5.0,88.0,False,,False,False
OUT-002785,APT-004328,5.0,84.6,False,,True,True
OUT-002786,APT-004329,2.7,85.2,False,,True,False
OUT-002787,APT-004330,3.8,73.8,False,,True,False
OUT-002788,APT-004334,3.7,78.7,False,,True,False
OUT-002789,APT-004335,4.6,89.4,False,,False,True
OUT-002790,APT-004336,4.1,81.6,False,,True,False
OUT-002791,APT-004337,4.8,100.0,False,,True,False
OUT-002792,APT-004338,3.9,83.7,False,,True,False
OUT-002793,APT-004339,5.0,86.2,False,,False,False
OUT-002794,APT-004340,2.7,82.9,False,,True,False
OUT-002795,APT-004341,5.0,77.7,False,,True,False
OUT-002796,APT-004342,4.3,82.1,False,,True,False
OUT-002797,APT-004343,4.3,70.8,False,,True,False
OUT-002798,APT-004345,3.1,84.1,False,,True,True
OUT-002799,APT-004346,4.4,85.8,False,,True,True
OUT-002800,APT-004349,4.0,79.8,False,,True,False
OUT-002801,APT-004352,4.7,80.0,False,,False,False
OUT-002802,APT-004353,4.2,73.6,False,,True,False
OUT-002803,APT-004354,4.6,61.2,False,,True,False
OUT-002804,APT-004355,5.0,78.9,False,,True,False
OUT-002805,APT-004356,4.5,75.9,False,,True,False
OUT-002806,APT-004357,2.5,73.7,False,,True,False
OUT-002807,APT-004358,3.7,82.4,False,,True,False
OUT-002808,APT-004360,5.0,77.8,False,,True,False
OUT-002809,APT-004361,4.9,94.5,False,,True,False
OUT-002810,APT-004362,3.7,67.6,False,,True,False
OUT-002811,APT-004363,4.6,89.1,False,,True,False
OUT-002812,APT-004368,3.9,86.5,False,,True,False
OUT-002813,APT-004369,4.9,100.0,False,,True,False
OUT-002814,APT-004370,3.4,88.6,False,,True,False
OUT-002815,APT-004372,,87.0,False,,True,False
OUT-002816,APT-004373,4.1,100.0,False,,True,True
OUT-002817,APT-004374,3.9,80.0,False,,True,False
OUT-002818,APT-004375,4.3,80.5,False,,False,False
OUT-002819,APT-004380,3.9,89.8,False,,True,True
OUT-002820,APT-004382,4.5,72.8,False,,True,False
OUT-002821,APT-004383,4.2,75.6,False,,True,False
OUT-002822,APT-004384,4.1,65.5,False,,True,False
OUT-002823,APT-004385,4.0,83.3,False,,True,False
OUT-002824,APT-004386,3.8,93.0,False,,True,False
OUT-002825,APT-004387,5.0,78.1,False,,True,False
OUT-002826,APT-004388,3.5,97.4,False,,False,False
OUT-002827,APT-004389,,77.5,False,,False,False
OUT-002828,APT-004391,4.9,79.2,False,,True,False
OUT-002829,APT-004392,3.6,89.5,False,,True,False
OUT-002830,APT-004397,5.0,86.2,False,,False,True
OUT-002831,APT-004398,5.0,88.0,False,,True,False
OUT-002832,APT-004400,3.6,77.7,False,,True,False
OUT-002833,APT-004401,4.7,91.2,False,,True,False
OUT-002834,APT-004404,4.2,81.9,False,,True,False
OUT-002835,APT-004406,4.7,93.8,False,,True,False
OUT-002836,APT-004409,4.3,97.4,False,,True,True
OUT-002837,APT-004410,3.2,91.8,False,,True,False
OUT-002838,APT-004412,3.5,75.0,False,,True,False
OUT-002839,APT-004414,3.6,72.4,False,,True,False
OUT-002840,APT-004416,4.6,65.0,False,,True,False
OUT-002841,APT-004419,3.3,85.2,False,,True,False
OUT-002842,APT-004420,4.1,80.9,False,,True,False
OUT-002843,APT-004423,4.1,70.5,False,,True,False
OUT-002844,APT-004425,4.6,100.0,False,,True,False
OUT-002845,APT-004427,4.6,55.2,False,,True,True
OUT-002846,APT-004428,4.7,79.7,False,,True,False
OUT-002847,APT-004429,4.8,79.6,False,,True,False
OUT-002848,APT-004430,5.0,96.9,False,,True,False
OUT-002849,APT-004431,3.9,84.5,False,,True,False
OUT-002850,APT-004433,,69.1,False,,True,True
OUT-002851,APT-004434,4.2,86.9,False,,True,False
OUT-002852,APT-004436,3.9,94.5,False,,True,False
OUT-002853,APT-004437,4.8,67.6,False,,True,False
OUT-002854,APT-004438,4.7,77.6,False,,True,False
OUT-002855,APT-004440,4.4,90.6,False,,True,False
OUT-002856,APT-004441,4.0,92.1,False,,False,True
OUT-002857,APT-004443,3.1,68.1,False,,False,False
OUT-002858,APT-004444,4.0,71.5,False,,True,False
OUT-002859,APT-004445,4.8,82.3,False,,True,False
OUT-002860,APT-004446,4.4,89.5,False,,True,False
OUT-002861,APT-004447,3.7,70.4,False,,True,True
OUT-002862,APT-004448,3.5,100.0,False,,True,False
OUT-002863,APT-004449,5.0,79.9,False,,True,False
OUT-002864,APT-004450,3.9,73.6,False,,False,True
OUT-002865,APT-004452,5.0,79.3,False,,False,False
OUT-002866,APT-004455,3.9,63.1,False,,True,False
OUT-002867,APT-004456,4.4,58.9,False,,True,False
OUT-002868,APT-004459,,77.7,False,,True,True
OUT-002869,APT-004460,4.0,77.2,False,,True,False
OUT-002870,APT-004462,3.8,74.3,False,,True,False
OUT-002871,APT-004463,4.4,91.7,True,Medium,True,True
OUT-002872,APT-004467,4.5,90.7,False,,True,False
OUT-002873,APT-004469,,97.7,False,,True,False
OUT-002874,APT-004471,4.0,58.9,False,,True,False
OUT-002875,APT-004473,4.1,73.5,False,,True,True
OUT-002876,APT-004476,5.0,73.0,False,,True,False
OUT-002877,APT-004477,3.9,85.7,False,,True,False
OUT-002878,APT-004478,,88.1,False,,False,False
OUT-002879,APT-004479,3.7,84.2,False,,True,True
OUT-002880,APT-004482,4.7,78.1,False,,True,False
OUT-002881,APT-004483,3.1,79.9,False,,True,False
OUT-002882,APT-004485,4.4,68.6,True,Low,True,False
OUT-002883,APT-004486,4.2,75.5,False,,True,False
OUT-002884,APT-004487,4.1,57.9,False,,True,True
OUT-002885,APT-004490,3.4,84.7,False,,True,False
OUT-002886,APT-004492,4.7,79.5,False,,True,False
OUT-002887,APT-004494,5.0,74.9,False,,True,False
OUT-002888,APT-004496,4.8,78.1,False,,True,False
OUT-002889,APT-004498,,89.2,False,,False,True
OUT-002890,APT-004499,,90.1,False,,False,False
OUT-002891,APT-004500,2.9,82.2,False,,False,True
OUT-002892,APT-004502,4.3,83.2,False,,True,False
OUT-002893,APT-004503,3.7,73.0,False,,True,False
OUT-002894,APT-004504,4.4,84.5,False,,False,True
OUT-002895,APT-004505,5.0,87.0,False,,True,False
OUT-002896,APT-004506,3.4,85.8,False,,True,True
OUT-002897,APT-004507,,77.8,False,,True,False
OUT-002898,APT-004509,5.0,82.9,False,,True,False
OUT-002899,APT-004510,3.7,76.6,False,,True,False
OUT-002900,APT-004513,5.0,67.4,False,,True,False
OUT-002901,APT-004514,5.0,83.2,False,,True,False
OUT-002902,APT-004517,2.9,75.8,False,,True,True
OUT-002903,APT-004518,4.4,78.9,False,,True,False
OUT-002904,APT-004519,3.0,86.4,False,,True,False
OUT-002905,APT-004520,4.7,96.6,False,,True,True
OUT-002906,APT-004521,5.0,94.2,False,,False,False
OUT-002907,APT-004523,,68.6,False,,True,False
OUT-002908,APT-004524,4.8,80.8,False,,True,False
OUT-002909,APT-004525,4.1,87.3,False,,True,True
OUT-002910,APT-004526,3.1,73.9,False,,True,False
OUT-002911,APT-004529,4.5,81.7,False,,False,True
OUT-002912,APT-004530,4.8,100.0,False,,False,False
OUT-002913,APT-004531,3.5,80.7,False,,True,False
OUT-002914,APT-004535,3.2,66.6,False,,True,False
OUT-002915,APT-004537,3.6,82.6,False,,True,True
OUT-002916,APT-004538,4.3,89.5,False,,True,True
OUT-002917,APT-004539,4.4,64.5,False,,True,False
OUT-002918,APT-004540,,80.0,False,,True,False
OUT-002919,APT-004541,4.0,93.7,False,,True,False
OUT-002920,APT-004542,3.4,81.7,False,,False,False
OUT-002921,APT-004543,3.8,88.8,False,,True,False
OUT-002922,APT-004545,5.0,85.4,False,,False,False
OUT-002923,APT-004546,3.2,90.3,False,,True,False
OUT-002924,APT-004548,4.4,89.2,False,,True,False
OUT-002925,APT-004549,3.1,88.5,False,,True,False
OUT-002926,APT-004552,5.0,80.5,False,,True,False
OUT-002927,APT-004553,3.8,59.7,False,,True,False
OUT-002928,APT-004554,3.7,92.6,False,,True,False
OUT-002929,APT-004555,5.0,85.8,False,,True,False
OUT-002930,APT-004558,,71.0,False,,True,False
OUT-002931,APT-004559,4.4,64.4,False,,True,False
OUT-002932,APT-004562,4.8,67.7,False,,True,True
OUT-002933,APT-004563,4.3,83.7,False,,True,False
OUT-002934,APT-004565,4.2,82.8,False,,False,False
OUT-002935,APT-004568,4.9,79.8,False,,True,False
OUT-002936,APT-004569,5.0,100.0,False,,False,False
OUT-002937,APT-004570,4.3,95.2,False,,True,False
OUT-002938,APT-004571,5.0,83.1,False,,True,False
OUT-002939,APT-004573,,72.8,False,,False,False
OUT-002940,APT-004574,3.4,83.4,False,,True,True
OUT-002941,APT-004575,4.7,73.3,False,,True,False
OUT-002942,APT-004577,3.9,65.4,False,,True,False
OUT-002943,APT-004578,,90.3,False,,True,True
OUT-002944,APT-004579,5.0,81.4,False,,True,False
OUT-002945,APT-004580,3.9,95.2,False,,True,False
OUT-002946,APT-004581,3.6,71.0,False,,True,False
OUT-002947,APT-004584,4.5,70.2,False,,True,False
OUT-002948,APT-004587,4.8,89.5,False,,True,False
OUT-002949,APT-004588,3.6,74.9,False,,False,False
OUT-002950,APT-004594,3.8,87.3,False,,True,False
OUT-002951,APT-004596,4.5,83.4,False,,True,False
OUT-002952,APT-004597,4.1,77.8,False,,True,False
OUT-002953,APT-004598,3.5,87.0,False,,True,True
OUT-002954,APT-004599,4.9,88.4,False,,True,False
OUT-002955,APT-004600,4.4,87.0,False,,True,True
OUT-002956,APT-004602,5.0,85.0,False,,True,False
OUT-002957,APT-004603,5.0,69.4,False,,True,False
OUT-002958,APT-004604,3.7,93.5,False,,True,False
OUT-002959,APT-004608,4.4,89.9,False,,True,False
OUT-002960,APT-004609,3.8,89.8,False,,True,False
OUT-002961,APT-004611,3.9,90.1,False,,True,False
OUT-002962,APT-004612,3.7,73.8,False,,True,False
OUT-002963,APT-004613,3.9,87.0,False,,True,True
OUT-002964,APT-004614,4.6,80.3,False,,True,False
OUT-002965,APT-004616,4.6,86.3,False,,True,False
OUT-002966,APT-004617,3.9,71.6,False,,True,True
OUT-002967,APT-004619,4.0,78.8,False,,False,False
OUT-002968,APT-004620,2.9,69.2,False,,True,False
OUT-002969,APT-004623,4.3,99.7,False,,True,True
OUT-002970,APT-004624,3.8,78.8,False,,True,False
OUT-002971,APT-004627,3.6,78.5,False,,True,False
OUT-002972,APT-004628,3.9,67.5,False,,True,True
OUT-002973,APT-004630,3.9,84.3,False,,True,False
OUT-002974,APT-004631,3.8,100.0,False,,True,True
OUT-002975,APT-004632,5.0,77.8,False,,False,False
OUT-002976,APT-004633,3.3,100.0,False,,True,False
OUT-002977,APT-004634,4.5,89.6,False,,True,True
OUT-002978,APT-004637,3.9,79.3,False,,False,False
OUT-002979,APT-004638,3.6,69.6,False,,True,False
OUT-002980,APT-004641,4.4,90.4,False,,True,False
OUT-002981,APT-004642,4.5,70.5,False,,True,True
OUT-002982,APT-004644,,67.8,False,,True,False
OUT-002983,APT-004645,4.0,90.5,False,,True,True
OUT-002984,APT-004646,3.4,71.3,False,,True,True
OUT-002985,APT-004648,3.8,80.3,False,,True,False
OUT-002986,APT-004649,4.5,79.7,False,,True,False
OUT-002987,APT-004650,3.5,94.0,False,,True,False
OUT-002988,APT-004651,3.5,85.4,False,,True,False
OUT-002989,APT-004654,4.2,78.5,False,,True,False
OUT-002990,APT-004655,3.2,79.9,False,,True,True
OUT-002991,APT-004657,4.8,84.4,False,,True,False
OUT-002992,APT-004659,5.0,95.7,False,,True,False
OUT-002993,APT-004660,,78.3,False,,True,False
OUT-002994,APT-004662,4.4,74.6,False,,True,False
OUT-002995,APT-004663,4.8,95.4,False,,True,False
OUT-002996,APT-004665,3.9,89.6,False,,False,False
OUT-002997,APT-004666,5.0,88.6,False,,False,False
OUT-002998,APT-004667,3.7,84.6,False,,False,False
OUT-002999,APT-004668,4.3,75.8,False,,True,False
OUT-003000,APT-004669,3.5,85.4,False,,True,False
OUT-003001,APT-004670,3.0,89.6,False,,True,False
OUT-003002,APT-004672,4.5,97.4,False,,True,False
OUT-003003,APT-004675,3.0,86.2,False,,True,True
OUT-003004,APT-004677,3.5,79.2,False,,True,False
OUT-003005,APT-004679,4.7,92.6,False,,True,True
