request_id,client_id,service_type_id,location_id,requested_date,requested_by,urgency,complexity_score,requested_channel,status,waiting_days_to_schedule,sla_target_hours,sla_met_flag
REQ-003245,CLT-00170,SVC-01,LOC-02,2026-01-21,Case Manager,Priority,33.0,Referral,Completed,0.27,72,True
REQ-003246,CLT-00185,SVC-02,LOC-06,2026-01-21,Family Member,Priority,70.6,Phone,Cancelled,2.05,79,True
REQ-003247,CLT-00457,SVC-04,LOC-05,2026-01-21,Case Manager,Emergency,34.8,Portal,Completed,0.35,4,False
REQ-003249,CLT-00166,SVC-02,LOC-02,2026-01-21,Client,Routine,19.1,Phone,Cancelled,0.38,168,True
REQ-003250,CLT-00350,SVC-05,LOC-01,2026-01-21,GP / Clinician,Routine,64.0,Referral,Completed,2.06,168,True
REQ-003251,CLT-00203,SVC-06,LOC-01,2026-01-21,Client,Priority,40.3,Referral,Completed,0.33,72,True
REQ-003252,CLT-00075,SVC-07,LOC-10,2026-01-21,Case Manager,Urgent,70.0,Phone,Completed,1.68,31,False
REQ-003253,CLT-00100,SVC-06,LOC-03,2026-01-21,Client,Priority,43.2,Case Manager,Cancelled,0.13,72,True
REQ-003254,CLT-00174,SVC-03,LOC-06,2026-01-22,Family Member,Priority,40.8,Referral,Cancelled,0.83,79,True
REQ-003255,CLT-00431,SVC-05,LOC-07,2026-01-22,GP / Clinician,Urgent,61.2,Phone,Completed,1.35,26,False
REQ-003256,CLT-00082,SVC-03,LOC-03,2026-01-22,Client,Routine,21.3,Phone,Completed,0.21,168,True
REQ-003257,CLT-00233,SVC-02,LOC-09,2026-01-22,Client,Urgent,36.9,Referral,Completed,1.55,31,False
REQ-003258,CLT-00089,SVC-04,LOC-09,2026-01-22,Client,Priority,22.6,Phone,Completed,1.55,94,True
REQ-003259,CLT-00133,SVC-04,LOC-07,2026-01-22,Case Manager,Urgent,19.3,Portal,Completed,0.47,26,True
REQ-003260,CLT-00370,SVC-07,LOC-09,2026-01-22,Family Member,Emergency,33.1,Referral,Completed,0.26,5,False
REQ-003261,CLT-00463,SVC-08,LOC-06,2026-01-22,Case Manager,Urgent,90.5,Referral,Completed,0.81,26,True
REQ-003262,CLT-00264,SVC-01,LOC-03,2026-01-22,Client,Routine,13.3,Phone,Completed,4.28,168,True
REQ-003263,CLT-00457,SVC-02,LOC-05,2026-01-22,Case Manager,Priority,28.2,Referral,Cancelled,1.97,72,True
REQ-003264,CLT-00082,SVC-06,LOC-03,2026-01-22,Client,Priority,21.8,Phone,Completed,0.95,72,True
REQ-003265,CLT-00040,SVC-05,LOC-03,2026-01-22,Family Member,Priority,36.5,Referral,Completed,0.97,72,True
REQ-003266,CLT-00241,SVC-02,LOC-09,2026-01-22,Client,Priority,65.2,Case Manager,Completed,1.68,94,True
REQ-003267,CLT-00360,SVC-05,LOC-08,2026-01-22,Family Member,Routine,31.2,Phone,Completed,1.14,218,True
REQ-003268,CLT-00125,SVC-06,LOC-06,2026-01-22,Client,Routine,13.4,Phone,Cancelled,1.73,185,True
REQ-003269,CLT-00373,SVC-01,LOC-04,2026-01-22,Family Member,Priority,41.1,Case Manager,Completed,2.7,72,True
REQ-003270,CLT-00288,SVC-05,LOC-09,2026-01-22,Family Member,Routine,19.3,Portal,Cancelled,2.69,218,True
REQ-003271,CLT-00497,SVC-01,LOC-03,2026-01-22,Case Manager,Priority,32.2,Phone,Completed,0.57,72,True
REQ-003272,CLT-00435,SVC-04,LOC-08,2026-01-22,Case Manager,Priority,31.3,Phone,Completed,1.12,94,True
REQ-003273,CLT-00209,SVC-07,LOC-05,2026-01-23,Client,Routine,35.2,Case Manager,Cancelled,1.06,168,True
REQ-003274,CLT-00351,SVC-01,LOC-08,2026-01-23,Family Member,Routine,12.9,Case Manager,Cancelled,0.4,218,True
REQ-003275,CLT-00310,SVC-06,LOC-04,2026-01-23,Case Manager,Routine,23.1,Phone,Cancelled,0.91,168,True
REQ-003276,CLT-00273,SVC-02,LOC-08,2026-01-23,Client,Routine,19.6,Portal,Completed,1.14,218,True
REQ-003277,CLT-00183,SVC-01,LOC-08,2026-01-23,Client,Routine,11.9,Portal,Cancelled,0.23,218,True
REQ-003278,CLT-00260,SVC-07,LOC-10,2026-01-23,Client,Routine,11.8,Phone,Completed,1.93,218,True
REQ-003280,CLT-00341,SVC-05,LOC-04,2026-01-23,Client,Routine,10.6,Portal,Completed,0.77,168,True
REQ-003281,CLT-00205,SVC-02,LOC-08,2026-01-23,Family Member,Urgent,37.3,Portal,Cancelled,0.35,31,True
REQ-003282,CLT-00515,SVC-06,LOC-02,2026-01-23,Family Member,Priority,43.7,Case Manager,Cancelled,0.36,72,True
REQ-003283,CLT-00315,SVC-03,LOC-06,2026-01-23,Client,Urgent,3.6,Phone,Completed,0.54,26,True
REQ-003284,CLT-00080,SVC-01,LOC-01,2026-01-23,Case Manager,Urgent,83.2,Referral,Completed,2.1,24,False
REQ-003285,CLT-00319,SVC-07,LOC-09,2026-01-23,Client,Routine,22.5,Portal,Completed,1.93,218,True
REQ-003287,CLT-00344,SVC-09,LOC-05,2026-01-23,GP / Clinician,Routine,44.6,Referral,Cancelled,1.62,168,True
REQ-003288,CLT-00111,SVC-02,LOC-05,2026-01-23,Case Manager,Priority,15.6,Portal,Cancelled,0.32,72,True
REQ-003289,CLT-00194,SVC-01,LOC-09,2026-01-23,Client,Emergency,68.9,Portal,Completed,0.24,5,False
REQ-003290,CLT-00370,SVC-06,LOC-09,2026-01-23,Family Member,Priority,27.2,Phone,Completed,1.88,94,True
REQ-003291,CLT-00065,SVC-09,LOC-08,2026-01-23,Case Manager,Routine,23.7,Phone,Completed,2.62,218,True
REQ-003292,CLT-00124,SVC-05,LOC-09,2026-01-23,Family Member,Priority,1.0,Referral,Completed,1.15,94,True
REQ-003293,CLT-00277,SVC-08,LOC-09,2026-01-23,Client,Routine,16.8,Phone,Scheduled,2.08,218,True
REQ-003295,CLT-00515,SVC-07,LOC-02,2026-01-23,Client,Routine,47.1,Phone,Completed,3.03,168,True
REQ-003296,CLT-00001,SVC-01,LOC-04,2026-01-23,Family Member,Routine,65.1,Case Manager,Completed,1.27,168,True
REQ-003297,CLT-00457,SVC-05,LOC-05,2026-01-23,Client,Routine,28.2,Phone,Scheduled,1.86,168,True
REQ-003298,CLT-00045,SVC-06,LOC-01,2026-01-23,Client,Routine,40.7,Phone,Cancelled,1.24,168,True
REQ-003299,CLT-00219,SVC-04,LOC-04,2026-01-23,Case Manager,Urgent,91.3,Phone,Completed,1.47,24,False
REQ-003300,CLT-00328,SVC-04,LOC-03,2026-01-23,Client,Priority,24.2,Portal,Completed,1.72,72,True
REQ-003301,CLT-00012,SVC-05,LOC-05,2026-01-23,Case Manager,Urgent,57.1,Case Manager,Completed,0.5,24,True
REQ-003302,CLT-00065,SVC-02,LOC-08,2026-01-23,Case Manager,Routine,15.3,Portal,Completed,0.75,218,True
REQ-003306,CLT-00485,SVC-02,LOC-09,2026-01-24,Case Manager,Routine,30.9,Portal,Cancelled,2.14,218,True
REQ-003307,CLT-00482,SVC-03,LOC-06,2026-01-24,Case Manager,Priority,75.0,Portal,Completed,2.17,79,True
REQ-003308,CLT-00187,SVC-04,LOC-06,2026-01-24,Family Member,Urgent,19.8,Referral,Completed,0.63,26,True
REQ-003309,CLT-00108,SVC-04,LOC-09,2026-01-24,Client,Routine,20.9,Phone,Completed,1.23,218,True
REQ-003310,CLT-00397,SVC-01,LOC-04,2026-01-25,Case Manager,Priority,37.4,Phone,Cancelled,1.19,72,True
REQ-003311,CLT-00486,SVC-04,LOC-07,2026-01-25,Client,Routine,37.5,Phone,Scheduled,3.84,185,True
REQ-003312,CLT-00478,SVC-06,LOC-08,2026-01-25,Client,Routine,17.4,Case Manager,Completed,2.15,218,True
REQ-003313,CLT-00344,SVC-03,LOC-05,2026-01-25,Case Manager,Routine,25.2,Portal,Completed,0.34,168,True
REQ-003315,CLT-00376,SVC-02,LOC-01,2026-01-25,Family Member,Routine,64.6,Referral,Cancelled,0.89,168,True
REQ-003316,CLT-00502,SVC-06,LOC-03,2026-01-26,Family Member,Priority,44.1,Phone,Completed,0.83,72,True
REQ-003317,CLT-00264,SVC-09,LOC-03,2026-01-26,Client,Routine,17.6,Portal,Completed,1.23,168,True
REQ-003318,CLT-00416,SVC-03,LOC-04,2026-01-26,Family Member,Priority,18.8,Portal,Completed,0.56,72,True
REQ-003319,CLT-00132,SVC-05,LOC-02,2026-01-26,Case Manager,Urgent,70.6,Portal,Completed,0.14,24,True
REQ-003321,CLT-00082,SVC-06,LOC-03,2026-01-26,Client,Routine,23.5,Portal,Cancelled,0.71,168,True
REQ-003322,CLT-00500,SVC-03,LOC-06,2026-01-26,Client,Priority,13.1,Phone,Completed,1.48,79,True
REQ-003323,CLT-00448,SVC-01,LOC-07,2026-01-26,GP / Clinician,Emergency,44.0,Portal,Completed,0.4,4,False
REQ-003324,CLT-00273,SVC-01,LOC-08,2026-01-26,Client,Routine,6.2,Referral,Cancelled,0.68,218,True
REQ-003325,CLT-00464,SVC-04,LOC-10,2026-01-26,Client,Routine,16.7,Portal,Completed,2.36,218,True
REQ-003326,CLT-00491,SVC-03,LOC-04,2026-01-26,Case Manager,Routine,66.3,Phone,Completed,3.92,168,True
REQ-003328,CLT-00489,SVC-09,LOC-06,2026-01-26,Client,Routine,23.3,Phone,Completed,2.22,185,True
REQ-003329,CLT-00232,SVC-06,LOC-02,2026-01-26,Client,Priority,29.3,Referral,Completed,0.99,72,True
REQ-003330,CLT-00158,SVC-04,LOC-09,2026-01-26,Client,Routine,20.2,Portal,Completed,1.38,218,True
REQ-003331,CLT-00345,SVC-03,LOC-02,2026-01-26,Client,Routine,14.5,Referral,Scheduled,2.02,168,True
REQ-003332,CLT-00178,SVC-01,LOC-08,2026-01-26,Client,Routine,33.3,Portal,Cancelled,0.5,218,True
REQ-003333,CLT-00197,SVC-02,LOC-05,2026-01-26,Case Manager,Priority,39.2,Portal,Cancelled,0.97,72,True
REQ-003334,CLT-00105,SVC-01,LOC-10,2026-01-26,Client,Routine,20.2,Referral,Completed,1.34,218,True
REQ-003335,CLT-00444,SVC-06,LOC-01,2026-01-26,Family Member,Priority,33.1,Phone,Cancelled,1.3,72,True
REQ-003336,CLT-00098,SVC-08,LOC-03,2026-01-26,Family Member,Urgent,83.8,Phone,Completed,1.52,24,False
REQ-003338,CLT-00161,SVC-02,LOC-06,2026-01-26,Family Member,Urgent,12.3,Portal,Cancelled,0.34,26,True
REQ-003339,CLT-00327,SVC-01,LOC-02,2026-01-26,Client,Routine,,Referral,Cancelled,3.64,168,True
REQ-003340,CLT-00449,SVC-03,LOC-08,2026-01-26,Client,Priority,13.5,Phone,Completed,1.19,94,True
REQ-003341,CLT-00260,SVC-04,LOC-10,2026-01-26,Family Member,Urgent,16.2,Referral,Completed,0.67,31,True
REQ-003342,CLT-00207,SVC-05,LOC-09,2026-01-26,Client,Priority,12.5,Portal,Completed,0.44,94,True
REQ-003343,CLT-00501,SVC-03,LOC-05,2026-01-26,GP / Clinician,Urgent,66.3,Phone,Completed,1.75,24,False
REQ-003344,CLT-00102,SVC-01,LOC-07,2026-01-26,Family Member,Routine,17.5,Phone,Completed,1.34,185,True
REQ-003345,CLT-00048,SVC-01,LOC-10,2026-01-27,Client,Priority,36.2,Phone,Completed,1.41,94,True
REQ-003346,CLT-00144,SVC-06,LOC-03,2026-01-27,Client,Priority,44.5,Portal,Completed,1.08,72,True
REQ-003347,CLT-00110,SVC-05,LOC-03,2026-01-27,Client,Priority,38.6,Portal,Completed,0.48,72,True
REQ-003348,CLT-00388,SVC-01,LOC-08,2026-01-27,Family Member,Routine,17.0,Case Manager,Completed,0.44,218,True
REQ-003349,CLT-00445,SVC-02,LOC-02,2026-01-27,GP / Clinician,Emergency,80.7,Referral,Completed,0.21,4,False
REQ-003350,CLT-00031,SVC-09,LOC-02,2026-01-27,Client,Urgent,19.7,Portal,Completed,0.64,24,True
REQ-003352,CLT-00055,SVC-02,LOC-06,2026-01-27,Client,Routine,40.5,Portal,Cancelled,2.51,185,True
REQ-003353,CLT-00500,SVC-03,LOC-06,2026-01-27,Family Member,Priority,18.4,Phone,Completed,0.66,79,True
REQ-003354,CLT-00151,SVC-07,LOC-07,2026-01-27,Client,Priority,10.9,Portal,Scheduled,0.17,79,True
REQ-003355,CLT-00412,SVC-02,LOC-07,2026-01-27,Family Member,Urgent,57.1,Portal,Completed,2.03,26,False
REQ-003356,CLT-00172,SVC-01,LOC-07,2026-01-27,Client,Routine,14.2,Referral,Completed,2.8,185,True
REQ-003357,CLT-00203,SVC-01,LOC-01,2026-01-27,Case Manager,Routine,34.7,Portal,Completed,1.86,168,True
REQ-003358,CLT-00397,SVC-03,LOC-04,2026-01-27,Family Member,Priority,41.8,Portal,Completed,0.2,72,True
REQ-003359,CLT-00383,SVC-03,LOC-09,2026-01-27,Client,Emergency,42.9,Referral,Completed,0.64,5,False
REQ-003360,CLT-00245,SVC-05,LOC-01,2026-01-27,Client,Routine,23.4,Portal,Completed,0.64,168,True
REQ-003361,CLT-00498,SVC-01,LOC-09,2026-01-27,Family Member,Urgent,73.9,Portal,Completed,0.57,31,True
REQ-003363,CLT-00432,SVC-04,LOC-06,2026-01-27,Client,Routine,38.1,Referral,Completed,1.26,185,True
REQ-003364,CLT-00138,SVC-01,LOC-04,2026-01-27,Client,Routine,20.0,Portal,Completed,1.63,168,True
REQ-003365,CLT-00500,SVC-02,LOC-06,2026-01-27,Client,Routine,21.3,Case Manager,Completed,1.45,185,True
REQ-003366,CLT-00339,SVC-01,LOC-03,2026-01-27,Family Member,Priority,38.8,Phone,Completed,0.97,72,True
REQ-003367,CLT-00325,SVC-06,LOC-07,2026-01-27,Client,Routine,35.9,Phone,Cancelled,2.67,185,True
REQ-003368,CLT-00010,SVC-03,LOC-05,2026-01-28,Family Member,Emergency,34.8,Phone,Completed,0.04,4,True
REQ-003369,CLT-00183,SVC-08,LOC-08,2026-01-28,Client,Emergency,24.7,Portal,Completed,0.37,5,False
REQ-003370,CLT-00245,SVC-06,LOC-01,2026-01-28,Client,Routine,9.5,Portal,Completed,0.6,168,True
REQ-003371,CLT-00051,SVC-02,LOC-07,2026-01-28,Client,Routine,41.9,Phone,Cancelled,3.15,185,True
REQ-003372,CLT-00108,SVC-06,LOC-09,2026-01-28,Client,Routine,10.4,Portal,Scheduled,0.56,218,True
REQ-003373,CLT-00137,SVC-05,LOC-05,2026-01-28,Case Manager,Urgent,63.8,Referral,Completed,1.05,24,False
REQ-003374,CLT-00463,SVC-04,LOC-06,2026-01-28,GP / Clinician,Priority,90.8,Referral,Cancelled,2.06,79,True
REQ-003375,CLT-00451,SVC-04,LOC-09,2026-01-28,Case Manager,Priority,38.2,Referral,Cancelled,0.63,94,True
REQ-003377,CLT-00278,SVC-02,LOC-05,2026-01-28,Case Manager,Routine,92.3,Case Manager,Completed,0.53,168,True
REQ-003378,CLT-00433,SVC-04,LOC-01,2026-01-28,Family Member,Priority,36.2,Portal,Completed,0.96,72,True
REQ-003380,CLT-00328,SVC-08,LOC-03,2026-01-28,Family Member,Routine,19.1,Portal,Completed,0.65,168,True
REQ-003381,CLT-00093,SVC-01,LOC-06,2026-01-28,Client,Routine,47.1,Referral,Cancelled,2.81,185,True
REQ-003382,CLT-00007,SVC-04,LOC-08,2026-01-28,Family Member,Priority,62.8,Case Manager,Completed,2.32,94,True
REQ-003383,CLT-00266,SVC-02,LOC-10,2026-01-28,Case Manager,Urgent,61.2,Phone,Completed,1.1,31,True
REQ-003384,CLT-00485,SVC-02,LOC-09,2026-01-28,Family Member,Priority,42.4,Phone,Completed,0.85,94,True
REQ-003385,CLT-00402,SVC-05,LOC-10,2026-01-28,Client,Routine,6.0,Portal,Completed,2.07,218,True
REQ-003386,CLT-00121,SVC-01,LOC-02,2026-01-28,Family Member,Priority,52.5,Phone,Completed,1.7,72,True
REQ-003388,CLT-00456,SVC-04,LOC-03,2026-01-28,Case Manager,Routine,60.9,Case Manager,Cancelled,0.99,168,True
REQ-003389,CLT-00119,SVC-07,LOC-09,2026-01-28,GP / Clinician,Routine,40.2,Portal,Completed,2.45,218,True
REQ-003390,CLT-00047,SVC-05,LOC-06,2026-01-28,Client,Routine,39.9,Portal,Completed,1.39,185,True
REQ-003391,CLT-00267,SVC-03,LOC-10,2026-01-28,Client,Routine,68.1,Case Manager,Completed,2.91,218,True
REQ-003392,CLT-00387,SVC-08,LOC-03,2026-01-28,Client,Routine,28.9,Phone,Completed,1.12,168,True
REQ-003393,CLT-00371,SVC-08,LOC-06,2026-01-28,Family Member,Urgent,76.1,Referral,Completed,0.81,26,True
REQ-003394,CLT-00257,SVC-09,LOC-05,2026-01-29,Family Member,Priority,65.6,Phone,Completed,1.01,72,True
REQ-003395,CLT-00517,SVC-01,LOC-06,2026-01-29,GP / Clinician,Routine,11.3,Case Manager,Cancelled,2.17,185,True
REQ-003396,CLT-00210,SVC-09,LOC-01,2026-01-29,Client,Urgent,67.7,Case Manager,Completed,1.73,24,False
REQ-003397,CLT-00301,SVC-07,LOC-01,2026-01-29,Case Manager,Priority,86.7,Referral,Completed,1.1,72,True
REQ-003398,CLT-00500,SVC-02,LOC-06,2026-01-29,Family Member,Routine,21.0,Referral,Completed,0.83,185,True
REQ-003399,CLT-00233,SVC-01,LOC-09,2026-01-29,Client,Priority,46.9,Case Manager,Completed,3.13,94,True
REQ-003400,CLT-00069,SVC-03,LOC-10,2026-01-29,Client,Priority,27.5,Phone,Completed,1.49,94,True
REQ-003402,CLT-00046,SVC-05,LOC-06,2026-01-29,GP / Clinician,Urgent,49.2,Portal,Completed,0.73,26,True
REQ-003403,CLT-00290,SVC-02,LOC-07,2026-01-29,Family Member,Urgent,33.7,Phone,Cancelled,0.65,26,True
REQ-003405,CLT-00083,SVC-01,LOC-10,2026-01-29,Client,Routine,20.0,Phone,Completed,1.87,218,True
REQ-003406,CLT-00237,SVC-07,LOC-10,2026-01-29,Client,Routine,21.2,Portal,Completed,2.36,218,True
REQ-003407,CLT-00024,SVC-02,LOC-04,2026-01-29,Case Manager,Routine,27.6,Portal,Cancelled,1.51,168,True
REQ-003408,CLT-00316,SVC-08,LOC-06,2026-01-29,Client,Routine,11.3,Portal,Completed,1.23,185,True
REQ-003409,CLT-00111,SVC-01,LOC-05,2026-01-29,Family Member,Routine,1.0,Phone,Completed,0.51,168,True
REQ-003410,CLT-00349,SVC-02,LOC-08,2026-01-29,Family Member,Routine,61.2,Referral,Cancelled,1.84,218,True
REQ-003411,CLT-00150,SVC-02,LOC-04,2026-01-29,Case Manager,Urgent,97.1,Phone,Scheduled,1.86,24,False
REQ-003412,CLT-00342,SVC-03,LOC-10,2026-01-29,Family Member,Routine,71.4,Phone,Cancelled,0.9,218,True
REQ-003413,CLT-00362,SVC-05,LOC-03,2026-01-29,Client,Routine,42.4,Phone,Scheduled,1.01,168,True
REQ-003414,CLT-00314,SVC-06,LOC-10,2026-01-29,Client,Routine,23.0,Portal,Scheduled,2.81,218,True
REQ-003415,CLT-00220,SVC-01,LOC-09,2026-01-30,Case Manager,Urgent,91.1,Phone,Completed,1.09,31,True
REQ-003417,CLT-00333,SVC-06,LOC-07,2026-01-30,Client,Routine,48.4,Portal,Completed,0.26,185,True
REQ-003418,CLT-00457,SVC-08,LOC-05,2026-01-30,Client,Urgent,49.5,Phone,Completed,0.09,24,True
REQ-003419,CLT-00271,SVC-01,LOC-03,2026-01-30,Family Member,Urgent,88.7,Referral,Completed,1.23,24,False
REQ-003420,CLT-00110,SVC-07,LOC-03,2026-01-30,Client,Priority,,Phone,Completed,2.05,72,True
REQ-003421,CLT-00036,SVC-07,LOC-10,2026-01-30,Case Manager,Routine,12.7,Phone,Cancelled,1.46,218,True
REQ-003422,CLT-00243,SVC-08,LOC-07,2026-01-30,Case Manager,Routine,10.4,Portal,Cancelled,3.38,185,True
REQ-003424,CLT-00364,SVC-07,LOC-01,2026-01-30,Family Member,Priority,,Phone,Completed,1.19,72,True
REQ-003425,CLT-00222,SVC-07,LOC-01,2026-01-30,Case Manager,Priority,,Case Manager,Completed,0.5,72,True
REQ-003426,CLT-00249,SVC-07,LOC-09,2026-01-30,Family Member,Priority,36.2,Portal,Cancelled,3.15,94,True
REQ-003427,CLT-00406,SVC-06,LOC-01,2026-01-30,Family Member,Routine,44.8,Referral,Completed,3.38,168,True
REQ-003428,CLT-00499,SVC-09,LOC-10,2026-01-30,GP / Clinician,Urgent,77.9,Phone,Completed,2.55,31,False
REQ-003429,CLT-00105,SVC-07,LOC-10,2026-01-30,Case Manager,Routine,2.4,Portal,Completed,0.29,218,True
REQ-003431,CLT-00380,SVC-07,LOC-06,2026-01-30,Case Manager,Emergency,68.1,Phone,Cancelled,0.55,4,False
REQ-003432,CLT-00288,SVC-02,LOC-09,2026-01-30,Client,Urgent,14.4,Phone,Completed,0.61,31,True
REQ-003433,CLT-00254,SVC-05,LOC-04,2026-01-30,Client,Priority,37.8,Referral,Completed,1.37,72,True
REQ-003434,CLT-00095,SVC-01,LOC-04,2026-01-30,Client,Priority,10.7,Portal,Completed,0.61,72,True
REQ-003435,CLT-00082,SVC-03,LOC-03,2026-01-31,Client,Priority,8.7,Phone,Completed,0.81,72,True
REQ-003436,CLT-00019,SVC-04,LOC-07,2026-01-31,Family Member,Routine,7.9,Portal,Completed,1.86,185,True
REQ-003437,CLT-00264,SVC-03,LOC-03,2026-01-31,Family Member,Priority,7.3,Portal,Completed,2.01,72,True
REQ-003438,CLT-00220,SVC-03,LOC-09,2026-01-31,Case Manager,Priority,87.9,Case Manager,Scheduled,1.54,94,True
REQ-003439,CLT-00189,SVC-05,LOC-08,2026-01-31,GP / Clinician,Priority,57.2,Phone,Completed,0.83,94,True
REQ-003440,CLT-00063,SVC-06,LOC-01,2026-01-31,Case Manager,Urgent,86.9,Phone,Completed,0.66,24,True
REQ-003442,CLT-00008,SVC-03,LOC-07,2026-01-31,GP / Clinician,Urgent,82.4,Referral,Completed,0.7,26,True
REQ-003443,CLT-00506,SVC-01,LOC-08,2026-01-31,Client,Routine,14.9,Portal,Completed,1.29,218,True
REQ-003444,CLT-00279,SVC-01,LOC-05,2026-02-01,Case Manager,Emergency,,Phone,Completed,0.65,4,False
REQ-003445,CLT-00007,SVC-08,LOC-08,2026-02-01,Client,Priority,51.6,Case Manager,Scheduled,2.59,94,True
REQ-003447,CLT-00500,SVC-03,LOC-06,2026-02-01,Family Member,Routine,28.0,Portal,Completed,0.76,185,True
REQ-003448,CLT-00245,SVC-05,LOC-01,2026-02-01,Client,Routine,24.4,Portal,Scheduled,0.87,168,True
REQ-003449,CLT-00515,SVC-03,LOC-02,2026-02-01,Client,Routine,30.1,Portal,Cancelled,0.75,168,True
REQ-003450,CLT-00063,SVC-05,LOC-01,2026-02-01,GP / Clinician,Priority,83.1,Portal,Completed,1.75,72,True
REQ-003451,CLT-00347,SVC-07,LOC-05,2026-02-01,Client,Priority,24.6,Phone,Completed,1.79,72,True
REQ-003452,CLT-00406,SVC-04,LOC-01,2026-02-01,Family Member,Priority,45.6,Phone,Completed,0.72,72,True
REQ-003453,CLT-00144,SVC-05,LOC-03,2026-02-01,Family Member,Priority,,Phone,Cancelled,0.53,72,True
REQ-003454,CLT-00088,SVC-06,LOC-03,2026-02-02,Case Manager,Routine,23.2,Portal,Completed,2.79,168,True
REQ-003455,CLT-00381,SVC-01,LOC-03,2026-02-02,Family Member,Routine,63.2,Phone,Completed,3.16,168,True
REQ-003456,CLT-00151,SVC-06,LOC-07,2026-02-02,Client,Routine,13.6,Portal,Completed,1.39,185,True
REQ-003457,CLT-00485,SVC-05,LOC-09,2026-02-02,Case Manager,Routine,38.4,Portal,Cancelled,1.49,218,True
REQ-003458,CLT-00044,SVC-04,LOC-10,2026-02-02,Client,Priority,72.2,Portal,Completed,0.74,94,True
REQ-003459,CLT-00046,SVC-05,LOC-06,2026-02-02,Case Manager,Priority,29.2,Portal,Completed,2.2,79,True
REQ-003460,CLT-00105,SVC-05,LOC-10,2026-02-02,Family Member,Priority,13.0,Referral,Cancelled,0.71,94,True
REQ-003461,CLT-00504,SVC-04,LOC-06,2026-02-02,Family Member,Emergency,65.4,Phone,Completed,0.75,4,False
REQ-003465,CLT-00314,SVC-07,LOC-10,2026-02-02,Case Manager,Priority,23.3,Portal,Completed,0.56,94,True
REQ-003466,CLT-00275,SVC-01,LOC-02,2026-02-02,Client,Routine,65.6,Phone,Completed,3.93,168,True
REQ-003467,CLT-00341,SVC-01,LOC-04,2026-02-02,Case Manager,Priority,17.3,Phone,Completed,0.67,72,True
REQ-003468,CLT-00236,SVC-05,LOC-04,2026-02-03,Client,Priority,12.5,Portal,Completed,1.45,72,True
REQ-003469,CLT-00130,SVC-08,LOC-01,2026-02-03,Case Manager,Routine,33.8,Referral,Completed,0.2,168,True
REQ-003471,CLT-00140,SVC-02,LOC-02,2026-02-03,GP / Clinician,Urgent,82.9,Referral,Cancelled,0.64,24,True
REQ-003472,CLT-00463,SVC-03,LOC-06,2026-02-03,Family Member,Urgent,81.3,Portal,Cancelled,0.67,26,True
REQ-003473,CLT-00208,SVC-02,LOC-09,2026-02-03,Client,Priority,21.6,Referral,Completed,0.48,94,True
REQ-003474,CLT-00383,SVC-03,LOC-09,2026-02-03,Client,Routine,30.9,Portal,Cancelled,0.19,218,True
REQ-003475,CLT-00197,SVC-04,LOC-05,2026-02-03,Family Member,Priority,39.0,Referral,Completed,0.88,72,True
REQ-003476,CLT-00290,SVC-06,LOC-07,2026-02-03,Case Manager,Routine,29.2,Phone,Completed,1.03,185,True
REQ-003477,CLT-00446,SVC-02,LOC-04,2026-02-03,Client,Routine,1.9,Case Manager,Cancelled,1.13,168,True
REQ-003478,CLT-00347,SVC-07,LOC-05,2026-02-03,Client,Routine,9.3,Phone,Completed,1.15,168,True
REQ-003479,CLT-00112,SVC-08,LOC-05,2026-02-03,Case Manager,Routine,26.0,Portal,Cancelled,0.45,168,True
REQ-003480,CLT-00425,SVC-01,LOC-02,2026-02-03,Family Member,Routine,36.9,Phone,Cancelled,1.34,168,True
REQ-003481,CLT-00292,SVC-02,LOC-08,2026-02-03,Client,Routine,15.1,Phone,Cancelled,0.31,218,True
REQ-003483,CLT-00288,SVC-04,LOC-09,2026-02-03,Client,Routine,21.1,Case Manager,Completed,1.76,218,True
REQ-003484,CLT-00254,SVC-05,LOC-04,2026-02-03,Client,Routine,33.7,Phone,Completed,0.69,168,True
REQ-003485,CLT-00021,SVC-03,LOC-06,2026-02-03,Client,Priority,40.2,Portal,Completed,2.72,79,True
REQ-003486,CLT-00059,SVC-02,LOC-01,2026-02-03,Client,Routine,66.8,Phone,Completed,2.38,168,True
REQ-003487,CLT-00419,SVC-03,LOC-02,2026-02-03,Case Manager,Urgent,,Phone,Completed,0.37,24,True
REQ-003488,CLT-00208,SVC-03,LOC-09,2026-02-03,Client,Urgent,24.9,Phone,Completed,1.56,31,False
REQ-003489,CLT-00456,SVC-01,LOC-03,2026-02-03,Case Manager,Urgent,61.1,Portal,Completed,0.49,24,True
REQ-003490,CLT-00429,SVC-02,LOC-03,2026-02-03,Family Member,Routine,15.6,Portal,Completed,0.61,168,True
REQ-003491,CLT-00293,SVC-09,LOC-07,2026-02-03,Client,Routine,22.5,Portal,Completed,0.3,185,True
REQ-003492,CLT-00301,SVC-08,LOC-01,2026-02-03,Case Manager,Urgent,83.4,Phone,Completed,0.79,24,True
REQ-003493,CLT-00104,SVC-06,LOC-07,2026-02-03,Client,Priority,49.7,Portal,Cancelled,1.05,79,True
REQ-003494,CLT-00284,SVC-02,LOC-08,2026-02-03,Client,Priority,7.9,Portal,Completed,0.71,94,True
