appointment_id,request_id,employee_id,location_id,service_type_id,scheduled_date,status,travel_minutes,override_flag,override_reason,cancellation_reason,cancelled_by,notice_hours,rebooked_flag,client_satisfaction_score,outcome_quality_score,incident_flag,goal_achieved_flag,follow_up_required_flag
APT-004207,REQ-004528,EMP-00142,LOC-06,SVC-09,2026-03-28,Cancelled,21,False,,Client unavailable,Client,9.8,False,,,,,
APT-004209,REQ-004530,EMP-00128,LOC-07,SVC-05,2026-03-31,Cancelled,8,False,,Other,Organisation,24.7,False,,,,,
APT-004210,REQ-004531,EMP-00106,LOC-07,SVC-01,2026-03-27,Cancelled,27,False,,Other,Employee,10.3,False,,,,,
APT-004212,REQ-004533,EMP-00129,LOC-08,SVC-07,2026-03-27,Cancelled,46,False,,Other,Client,2.4,True,,,,,
APT-004219,REQ-004540,EMP-00112,LOC-08,SVC-05,2026-03-30,No-show,24,False,,Client unavailable,Client,35.2,False,,,,,
APT-004220,REQ-004541,EMP-00110,LOC-10,SVC-02,2026-03-29,No-show,32,True,Urgent reassignment,Duplicate booking,Employee,0.0,True,,,,,
APT-004222,REQ-004543,EMP-00027,LOC-05,SVC-05,2026-03-28,No-show,9,False,,Client declined,Employee,0.9,True,,,,,
APT-004225,REQ-004546,EMP-00148,LOC-03,SVC-02,2026-03-28,Cancelled,29,False,,Duplicate booking,Client,0.0,True,,,,,
APT-004230,REQ-004551,EMP-00146,LOC-06,SVC-03,2026-03-29,Cancelled,41,False,,Client declined,Client,19.1,True,,,,,
APT-004231,REQ-004552,EMP-00038,LOC-09,SVC-02,2026-04-02,Cancelled,37,False,,Staff illness,Client,7.3,False,,,,,
APT-004237,REQ-004558,EMP-00060,LOC-06,SVC-01,2026-03-29,Cancelled,25,True,Client preference,Duplicate booking,Client,25.6,True,,,,,
APT-004239,REQ-004560,EMP-00134,LOC-09,SVC-08,2026-03-29,No-show,18,False,,Weather,Client,40.7,True,,,,,
APT-004245,REQ-004566,EMP-00122,LOC-01,SVC-01,2026-03-30,Cancelled,36,False,,Client unavailable,Client,21.5,True,,,,,
APT-004249,REQ-004572,EMP-00080,LOC-01,SVC-09,2026-04-02,Cancelled,39,False,,Client unavailable,Client,0.0,False,,,,,
APT-004255,REQ-004578,EMP-00075,LOC-07,SVC-06,2026-03-30,Cancelled,42,False,,Client declined,Employee,11.9,True,,,,,
APT-004261,REQ-004585,EMP-00013,LOC-03,SVC-04,2026-04-03,Cancelled,16,False,,Other,Organisation,9.2,True,,,,,
APT-004262,REQ-004586,EMP-00025,LOC-09,SVC-01,2026-03-31,Cancelled,26,False,,Client declined,Organisation,10.0,False,,,,,
APT-004263,REQ-004587,EMP-00021,LOC-09,SVC-06,2026-03-31,Cancelled,18,False,,Client declined,Client,31.2,True,,,,,
APT-004268,REQ-004592,EMP-00047,LOC-04,SVC-02,2026-03-30,Cancelled,29,False,,Other,Client,46.2,True,,,,,
APT-004269,REQ-004593,EMP-00122,LOC-03,SVC-02,2026-04-01,No-show,27,False,,Other,Organisation,16.9,False,,,,,
APT-004276,REQ-004600,EMP-00093,LOC-10,SVC-05,2026-03-31,Cancelled,3,False,,Client unavailable,Employee,29.9,False,,,,,
APT-004278,REQ-004602,EMP-00083,LOC-08,SVC-07,2026-04-01,Cancelled,49,False,,Other,Employee,50.5,True,,,,,
APT-004279,REQ-004603,EMP-00126,LOC-04,SVC-01,2026-03-31,No-show,17,False,,Client declined,Client,48.1,True,,,,,
APT-004283,REQ-004607,EMP-00103,LOC-01,SVC-02,2026-04-01,Cancelled,46,False,,Client declined,Employee,0.0,True,,,,,
APT-004286,REQ-004611,EMP-00065,LOC-03,SVC-02,2026-03-31,Cancelled,36,False,,Weather,Client,22.5,False,,,,,
APT-004291,REQ-004616,EMP-00126,LOC-04,SVC-02,2026-03-31,Cancelled,31,False,,Weather,Organisation,16.4,True,,,,,
APT-004292,REQ-004617,EMP-00070,LOC-10,SVC-01,2026-03-31,No-show,5,False,,Client declined,Client,28.6,True,,,,,
APT-004294,REQ-004619,EMP-00035,LOC-06,SVC-03,2026-04-01,Cancelled,53,False,,Staff illness,Employee,40.0,True,,,,,
APT-004296,REQ-004621,EMP-00106,LOC-02,SVC-01,2026-03-31,Cancelled,3,False,,Weather,Organisation,36.0,True,,,,,
APT-004297,REQ-004622,EMP-00052,LOC-09,SVC-07,2026-04-03,No-show,16,False,,Transport issue,Employee,23.8,True,,,,,
APT-004298,REQ-004623,EMP-00080,LOC-03,SVC-01,2026-04-02,Cancelled,39,False,,Duplicate booking,Employee,0.0,True,,,,,
APT-004300,REQ-004625,EMP-00005,LOC-06,SVC-01,2026-04-03,Cancelled,60,False,,Staff illness,Organisation,9.6,False,,,,,
APT-004303,REQ-004628,EMP-00042,LOC-05,SVC-02,2026-04-02,Cancelled,47,False,,Client unavailable,Client,8.8,True,,,,,
APT-004309,REQ-004635,EMP-00117,LOC-02,SVC-06,2026-04-01,No-show,15,False,,Duplicate booking,Employee,2.2,True,,,,,
APT-004312,REQ-004638,EMP-00134,LOC-07,SVC-01,2026-04-02,Cancelled,29,False,,Other,Employee,16.2,False,,,,,
APT-004320,REQ-004647,EMP-00105,LOC-03,SVC-09,2026-04-02,No-show,27,False,,Client unwell,Client,12.8,False,,,,,
APT-004325,REQ-004652,EMP-00091,LOC-01,SVC-06,2026-04-03,Cancelled,30,False,,Client unavailable,Client,20.5,True,,,,,
APT-004332,REQ-004659,EMP-00043,LOC-01,SVC-06,2026-04-04,No-show,29,False,,Transport issue,Client,18.8,True,,,,,
APT-004344,REQ-004672,EMP-00126,LOC-04,SVC-02,2026-04-03,Cancelled,6,False,,Client declined,Organisation,0.0,True,,,,,
APT-004347,REQ-004676,EMP-00033,LOC-04,SVC-02,2026-04-03,No-show,32,False,,Duplicate booking,Organisation,0.0,True,,,,,
APT-004348,REQ-004677,EMP-00094,LOC-03,SVC-09,2026-04-03,Cancelled,6,False,,Other,Employee,2.4,True,,,,,
APT-004350,REQ-004679,EMP-00042,LOC-06,SVC-03,2026-04-03,Cancelled,44,False,,Transport issue,Client,21.3,True,,,,,
APT-004351,REQ-004680,EMP-00044,LOC-01,SVC-01,2026-04-04,Cancelled,45,False,,Client unwell,Client,28.3,True,,,,,
APT-004359,REQ-004688,EMP-00011,LOC-02,SVC-04,2026-04-03,Cancelled,13,False,,Client declined,Client,0.0,False,,,,,
APT-004365,REQ-004694,EMP-00099,LOC-04,SVC-01,2026-04-07,No-show,21,False,,Client unavailable,Employee,0.0,True,,,,,
APT-004366,REQ-004695,EMP-00052,LOC-08,SVC-01,2026-04-03,Cancelled,10,False,,Staff illness,Client,29.6,False,,,,,
APT-004367,REQ-004696,EMP-00136,LOC-04,SVC-01,2026-04-03,Cancelled,18,False,,Weather,Organisation,13.8,True,,,,,
APT-004379,REQ-004708,EMP-00041,LOC-05,SVC-04,2026-04-06,Cancelled,36,False,,Client unwell,Client,0.0,True,,,,,
APT-004381,REQ-004710,EMP-00134,LOC-05,SVC-06,2026-04-05,Cancelled,30,False,,Duplicate booking,Client,29.8,True,,,,,
APT-004390,REQ-004722,EMP-00041,LOC-02,SVC-04,2026-04-06,Cancelled,25,False,,Client declined,Client,17.4,True,,,,,
APT-004393,REQ-004726,EMP-00056,LOC-02,SVC-06,2026-04-06,Cancelled,23,True,Continuity of care,Staff illness,Employee,0.4,False,,,,,
APT-004394,REQ-004727,EMP-00016,LOC-06,SVC-05,2026-04-07,No-show,24,False,,Weather,Organisation,0.0,True,,,,,
APT-004395,REQ-004728,EMP-00136,LOC-10,SVC-07,2026-04-07,Cancelled,38,False,,Client declined,Employee,9.0,False,,,,,
APT-004399,REQ-004733,EMP-00150,LOC-01,SVC-01,2026-04-06,No-show,6,False,,Weather,Client,7.3,False,,,,,
APT-004402,REQ-004736,EMP-00043,LOC-06,SVC-02,2026-04-06,Cancelled,37,False,,Weather,Organisation,0.0,False,,,,,
APT-004403,REQ-004737,EMP-00136,LOC-01,SVC-02,2026-04-07,No-show,20,False,,Staff illness,Client,52.3,True,,,,,
APT-004405,REQ-004739,EMP-00136,LOC-06,SVC-05,2026-04-06,Cancelled,20,False,,Client unwell,Employee,40.0,False,,,,,
APT-004408,REQ-004742,EMP-00060,LOC-02,SVC-02,2026-04-06,Cancelled,33,False,,Client unwell,Employee,0.0,True,,,,,
APT-004411,REQ-004746,EMP-00120,LOC-05,SVC-06,2026-04-07,No-show,9,False,,Transport issue,Employee,19.6,True,,,,,
APT-004413,REQ-004748,EMP-00041,LOC-09,SVC-02,2026-04-10,Cancelled,53,False,,Duplicate booking,Client,17.7,True,,,,,
APT-004415,REQ-004750,EMP-00146,LOC-03,SVC-04,2026-04-09,Cancelled,31,False,,Client declined,Employee,48.1,False,,,,,
APT-004417,REQ-004752,EMP-00050,LOC-03,SVC-02,2026-04-07,Cancelled,18,False,,Duplicate booking,Client,5.8,True,,,,,
APT-004421,REQ-004756,EMP-00070,LOC-03,SVC-02,2026-04-09,No-show,20,False,,Weather,Employee,16.3,True,,,,,
APT-004424,REQ-004759,EMP-00005,LOC-03,SVC-03,2026-04-09,Cancelled,26,False,,Client unwell,Client,56.4,True,,,,,
APT-004426,REQ-004761,EMP-00013,LOC-09,SVC-01,2026-04-07,Cancelled,37,False,,Duplicate booking,Client,43.4,True,,,,,
APT-004432,REQ-004767,EMP-00004,LOC-03,SVC-02,2026-04-08,Cancelled,7,False,,Duplicate booking,Employee,9.3,True,,,,,
APT-004435,REQ-004770,EMP-00061,LOC-01,SVC-01,2026-04-09,No-show,26,False,,Duplicate booking,Employee,13.9,True,,,,,
APT-004439,REQ-004774,EMP-00041,LOC-07,SVC-02,2026-04-13,No-show,19,False,,Staff illness,Organisation,3.4,True,,,,,
APT-004442,REQ-004777,EMP-00069,LOC-01,SVC-05,2026-04-09,Cancelled,23,False,,Staff illness,Organisation,11.1,True,,,,,
APT-004451,REQ-004788,EMP-00014,LOC-07,SVC-07,2026-04-10,Cancelled,42,False,,Weather,Employee,10.5,True,,,,,
APT-004453,REQ-004790,EMP-00049,LOC-09,SVC-03,2026-04-10,Cancelled,38,False,,Duplicate booking,Employee,48.6,True,,,,,
APT-004454,REQ-004791,EMP-00139,LOC-09,SVC-06,2026-04-09,No-show,50,False,,Other,Client,16.3,False,,,,,
APT-004457,REQ-004794,EMP-00109,LOC-07,SVC-02,2026-04-09,Cancelled,17,False,,Weather,Employee,25.2,False,,,,,
APT-004458,REQ-004795,EMP-00027,LOC-03,SVC-06,2026-04-10,Cancelled,22,False,,Other,Client,37.2,False,,,,,
APT-004461,REQ-004798,EMP-00024,LOC-04,SVC-01,2026-04-11,Cancelled,9,False,,Weather,Client,0.0,True,,,,,
APT-004464,REQ-004801,EMP-00089,LOC-10,SVC-07,2026-04-10,Cancelled,17,False,,Duplicate booking,Client,25.2,True,,,,,
APT-004465,REQ-004802,EMP-00126,LOC-07,SVC-03,2026-04-15,Cancelled,41,False,,Client unwell,Employee,2.5,True,,,,,
APT-004466,REQ-004804,EMP-00016,LOC-05,SVC-06,2026-04-10,Cancelled,12,False,,Client unavailable,Organisation,3.5,True,,,,,
APT-004468,REQ-004807,EMP-00101,LOC-05,SVC-08,2026-04-10,Cancelled,12,False,,Client unavailable,Organisation,0.0,False,,,,,
APT-004470,REQ-004809,EMP-00057,LOC-04,SVC-08,2026-04-10,No-show,32,False,,Client unavailable,Organisation,52.8,False,,,,,
APT-004472,REQ-004811,EMP-00065,LOC-01,SVC-06,2026-04-11,Cancelled,20,True,Urgent reassignment,Client unwell,Employee,25.5,False,,,,,
APT-004474,REQ-004813,EMP-00021,LOC-10,SVC-09,2026-04-11,Cancelled,3,False,,Staff illness,Client,0.5,True,,,,,
APT-004475,REQ-004814,EMP-00025,LOC-01,SVC-07,2026-04-11,Cancelled,32,False,,Client declined,Client,20.3,True,,,,,
APT-004480,REQ-004819,EMP-00063,LOC-01,SVC-05,2026-04-12,No-show,18,False,,Other,Client,35.4,True,,,,,
APT-004481,REQ-004820,EMP-00102,LOC-07,SVC-03,2026-04-11,Cancelled,56,False,,Duplicate booking,Organisation,17.4,False,,,,,
APT-004484,REQ-004823,EMP-00030,LOC-07,SVC-08,2026-04-10,No-show,6,False,,Transport issue,Organisation,24.4,False,,,,,
APT-004488,REQ-004827,EMP-00142,LOC-02,SVC-03,2026-04-12,No-show,6,False,,Client declined,Organisation,13.1,True,,,,,
APT-004489,REQ-004828,EMP-00006,LOC-04,SVC-08,2026-04-11,Cancelled,3,False,,Client declined,Employee,27.8,True,,,,,
APT-004491,REQ-004830,EMP-00036,LOC-07,SVC-02,2026-04-12,Cancelled,41,False,,Other,Client,0.0,True,,,,,
APT-004493,REQ-004833,EMP-00122,LOC-10,SVC-04,2026-04-14,Cancelled,39,False,,Staff illness,Employee,6.5,False,,,,,
APT-004501,REQ-004844,EMP-00146,LOC-10,SVC-02,2026-04-13,Cancelled,15,False,,Weather,Employee,22.0,True,,,,,
APT-004508,REQ-004852,EMP-00061,LOC-01,SVC-01,2026-04-14,Cancelled,46,False,,Client unwell,Client,7.4,False,,,,,
APT-004511,REQ-004855,EMP-00044,LOC-06,SVC-05,2026-04-13,No-show,19,False,,Other,Client,0.0,True,,,,,
APT-004512,REQ-004856,EMP-00028,LOC-03,SVC-02,2026-04-13,No-show,14,False,,Client unavailable,Client,50.4,True,,,,,
APT-004515,REQ-004859,EMP-00134,LOC-05,SVC-08,2026-04-14,Cancelled,34,False,,Weather,Employee,43.5,False,,,,,
APT-004516,REQ-004860,EMP-00052,LOC-05,SVC-01,2026-04-13,Cancelled,24,False,,Client unwell,Client,42.3,True,,,,,
APT-004522,REQ-004866,EMP-00057,LOC-09,SVC-01,2026-04-13,No-show,18,False,,Client declined,Client,43.4,False,,,,,
APT-004527,REQ-004871,EMP-00013,LOC-03,SVC-02,2026-04-14,Cancelled,44,False,,Weather,Employee,22.3,False,,,,,
APT-004528,REQ-004872,EMP-00037,LOC-07,SVC-05,2026-04-13,Cancelled,21,False,,Duplicate booking,Employee,21.4,False,,,,,
APT-004532,REQ-004876,EMP-00050,LOC-06,SVC-01,2026-04-14,No-show,61,False,,Duplicate booking,Employee,49.3,True,,,,,
APT-004534,REQ-004878,EMP-00119,LOC-01,SVC-04,2026-04-14,Cancelled,3,True,Skill match unavailable,Client declined,Client,31.3,False,,,,,
APT-004544,REQ-004889,EMP-00106,LOC-07,SVC-06,2026-04-17,Cancelled,45,False,,Staff illness,Employee,20.1,False,,,,,
APT-004547,REQ-004895,EMP-00075,LOC-09,SVC-02,2026-04-16,Cancelled,17,False,,Duplicate booking,Employee,33.6,False,,,,,
APT-004550,REQ-004898,EMP-00017,LOC-08,SVC-06,2026-04-14,Cancelled,34,False,,Other,Employee,2.7,False,,,,,
APT-004551,REQ-004899,EMP-00083,LOC-05,SVC-02,2026-04-15,Cancelled,34,False,,Other,Employee,0.0,True,,,,,
APT-004557,REQ-004906,EMP-00086,LOC-08,SVC-05,2026-04-15,Cancelled,15,False,,Other,Client,0.0,True,,,,,
APT-004560,REQ-004909,EMP-00091,LOC-05,SVC-03,2026-04-15,No-show,9,False,,Client unavailable,Organisation,11.7,True,,,,,
APT-004566,REQ-004915,EMP-00115,LOC-09,SVC-01,2026-04-15,No-show,24,False,,Weather,Client,41.9,False,,,,,
APT-004576,REQ-004925,EMP-00150,LOC-08,SVC-08,2026-04-17,Cancelled,20,False,,Client declined,Organisation,45.4,False,,,,,
APT-004583,REQ-004933,EMP-00036,LOC-10,SVC-02,2026-04-18,Cancelled,43,False,,Other,Client,23.5,False,,,,,
APT-004585,REQ-004935,EMP-00030,LOC-01,SVC-05,2026-04-17,Cancelled,37,False,,Duplicate booking,Client,33.9,True,,,,,
APT-004589,REQ-004939,EMP-00054,LOC-02,SVC-05,2026-04-16,No-show,40,False,,Staff illness,Client,0.0,True,,,,,
APT-004590,REQ-004940,EMP-00095,LOC-03,SVC-01,2026-04-18,Cancelled,21,False,,Staff illness,Client,35.4,True,,,,,
APT-004591,REQ-004941,EMP-00063,LOC-08,SVC-06,2026-04-16,Cancelled,24,False,,Other,Client,30.6,True,,,,,
APT-004592,REQ-004942,EMP-00095,LOC-07,SVC-07,2026-04-16,No-show,64,False,,Staff illness,Organisation,15.5,True,,,,,
APT-004593,REQ-004943,EMP-00138,LOC-04,SVC-01,2026-04-17,No-show,36,False,,Client declined,Employee,5.2,True,,,,,
APT-004595,REQ-004945,EMP-00011,LOC-05,SVC-03,2026-04-17,Cancelled,45,False,,Client declined,Employee,24.0,True,,,,,
APT-004601,REQ-004951,EMP-00030,LOC-02,SVC-03,2026-04-21,No-show,35,False,,Client unavailable,Client,16.0,False,,,,,
APT-004605,REQ-004955,EMP-00092,LOC-02,SVC-02,2026-04-18,Cancelled,3,False,,Client unavailable,Client,28.2,True,,,,,
APT-004606,REQ-004956,EMP-00104,LOC-03,SVC-01,2026-04-17,Cancelled,6,False,,Client declined,Employee,29.6,False,,,,,
APT-004607,REQ-004957,EMP-00052,LOC-01,SVC-03,2026-04-17,Cancelled,33,False,,Client unwell,Client,54.1,True,,,,,
APT-004610,REQ-004960,EMP-00083,LOC-02,SVC-02,2026-04-17,Cancelled,26,False,,Client unavailable,Organisation,0.0,False,,,,,
APT-004618,REQ-004969,EMP-00134,LOC-07,SVC-06,2026-04-17,Cancelled,15,False,,Client unavailable,Employee,0.0,True,,,,,
APT-004621,REQ-004972,EMP-00080,LOC-07,SVC-06,2026-04-17,Cancelled,67,True,Continuity of care,Transport issue,Employee,0.2,True,,,,,
APT-004626,REQ-004977,EMP-00044,LOC-04,SVC-01,2026-04-18,Cancelled,14,False,,Client unwell,Organisation,0.0,False,,,,,
APT-004629,REQ-004980,EMP-00023,LOC-03,SVC-02,2026-04-20,Cancelled,15,False,,Duplicate booking,Organisation,31.9,False,,,,,
APT-004635,REQ-004986,EMP-00103,LOC-01,SVC-02,2026-04-23,No-show,54,False,,Client declined,Client,0.0,True,,,,,
APT-004636,REQ-004987,EMP-00085,LOC-02,SVC-01,2026-04-21,Cancelled,25,False,,Staff illness,Employee,0.0,True,,,,,
APT-004639,REQ-004990,EMP-00050,LOC-05,SVC-06,2026-04-20,No-show,27,False,,Duplicate booking,Client,45.2,False,,,,,
APT-004640,REQ-004991,EMP-00122,LOC-09,SVC-01,2026-04-20,No-show,49,False,,Client unwell,Client,6.9,False,,,,,
APT-004643,REQ-004994,EMP-00137,LOC-05,SVC-02,2026-04-21,No-show,21,False,,Staff illness,Employee,0.0,True,,,,,
APT-004652,REQ-005003,EMP-00024,LOC-01,SVC-03,2026-04-20,No-show,11,False,,Client unwell,Organisation,21.9,False,,,,,
APT-004653,REQ-005004,EMP-00039,LOC-03,SVC-07,2026-04-21,Cancelled,29,False,,Weather,Client,14.3,False,,,,,
APT-004656,REQ-005007,EMP-00051,LOC-07,SVC-09,2026-04-23,No-show,60,False,,Client declined,Client,4.7,False,,,,,
APT-004658,REQ-005009,EMP-00110,LOC-08,SVC-06,2026-04-21,No-show,33,False,,Staff illness,Client,19.6,True,,,,,
APT-004661,REQ-005012,EMP-00121,LOC-09,SVC-08,2026-04-23,Cancelled,19,False,,Transport issue,Client,33.6,True,,,,,
APT-004664,REQ-005015,EMP-00121,LOC-09,SVC-01,2026-04-22,Cancelled,17,False,,Weather,Employee,0.0,False,,,,,
APT-004671,REQ-005022,EMP-00056,LOC-07,SVC-02,2026-04-22,No-show,3,True,Client preference,Weather,Employee,34.2,True,,,,,
APT-004673,REQ-005024,EMP-00042,LOC-08,SVC-02,2026-04-23,Cancelled,46,False,,Client declined,Client,0.0,True,,,,,
APT-004674,REQ-005025,EMP-00047,LOC-08,SVC-07,2026-04-23,No-show,37,False,,Client declined,Client,28.7,True,,,,,
APT-004676,REQ-005027,EMP-00051,LOC-03,SVC-04,2026-04-26,Cancelled,14,False,,Staff illness,Client,0.0,True,,,,,
APT-004683,REQ-005035,EMP-00131,LOC-08,SVC-02,2026-04-23,Cancelled,17,False,,Client unwell,Client,6.4,False,,,,,
APT-004686,REQ-005038,EMP-00062,LOC-09,SVC-06,2026-04-22,Cancelled,46,False,,Client unavailable,Employee,16.2,True,,,,,
APT-004687,REQ-005039,EMP-00060,LOC-02,SVC-02,2026-04-24,Cancelled,3,True,Urgent reassignment,Weather,Employee,0.0,False,,,,,
APT-004690,REQ-005043,EMP-00109,LOC-04,SVC-03,2026-04-22,No-show,30,False,,Client declined,Employee,0.0,True,,,,,
APT-004694,REQ-005047,EMP-00118,LOC-09,SVC-07,2026-04-24,No-show,19,False,,Duplicate booking,Client,16.0,False,,,,,
APT-004698,REQ-005051,EMP-00038,LOC-07,SVC-01,2026-04-23,No-show,52,False,,Client unavailable,Organisation,0.0,True,,,,,
APT-004699,REQ-005052,EMP-00065,LOC-09,SVC-02,2026-04-23,No-show,59,False,,Transport issue,Client,37.5,True,,,,,
APT-004700,REQ-005053,EMP-00094,LOC-02,SVC-07,2026-04-24,Cancelled,16,False,,Transport issue,Organisation,12.7,False,,,,,
APT-004701,REQ-005054,EMP-00123,LOC-07,SVC-01,2026-04-24,Cancelled,77,False,,Transport issue,Organisation,46.5,True,,,,,
APT-004715,REQ-005069,EMP-00091,LOC-01,SVC-01,2026-04-24,Cancelled,32,False,,Weather,Client,0.0,False,,,,,
APT-004722,REQ-005076,EMP-00068,LOC-01,SVC-07,2026-04-24,Cancelled,15,False,,Other,Client,26.6,False,,,,,
APT-004723,REQ-005077,EMP-00150,LOC-10,SVC-04,2026-04-24,Cancelled,44,False,,Transport issue,Client,9.6,True,,,,,
APT-004724,REQ-005079,EMP-00085,LOC-05,SVC-06,2026-04-25,Cancelled,23,False,,Weather,Client,24.1,True,,,,,
APT-004727,REQ-005082,EMP-00098,LOC-03,SVC-04,2026-04-27,No-show,32,False,,Client unavailable,Client,20.7,True,,,,,
APT-004730,REQ-005085,EMP-00137,LOC-09,SVC-02,2026-04-26,No-show,14,False,,Transport issue,Client,15.5,True,,,,,
APT-004733,REQ-005089,EMP-00102,LOC-07,SVC-06,2026-04-26,Cancelled,10,False,,Duplicate booking,Client,35.8,True,,,,,
APT-004734,REQ-005090,EMP-00136,LOC-10,SVC-02,2026-04-26,No-show,53,False,,Client unwell,Client,21.1,False,,,,,
APT-004740,REQ-005098,EMP-00083,LOC-10,SVC-02,2026-04-26,No-show,23,False,,Client declined,Client,33.6,True,,,,,
APT-004746,REQ-005105,EMP-00061,LOC-06,SVC-07,2026-04-27,Cancelled,26,False,,Client unavailable,Client,73.8,True,,,,,
APT-004747,REQ-005106,EMP-00138,LOC-01,SVC-01,2026-04-27,Cancelled,21,False,,Client declined,Employee,38.5,False,,,,,
APT-004748,REQ-005107,EMP-00032,LOC-06,SVC-05,2026-04-27,No-show,41,False,,Client unavailable,Client,0.0,True,,,,,
APT-004749,REQ-005108,EMP-00123,LOC-06,SVC-07,2026-04-29,Cancelled,31,False,,Client unavailable,Client,27.7,False,,,,,
APT-004750,REQ-005109,EMP-00124,LOC-02,SVC-01,2026-05-02,Cancelled,36,False,,Duplicate booking,Employee,29.2,True,,,,,
APT-004753,REQ-005112,EMP-00092,LOC-01,SVC-05,2026-04-28,Cancelled,31,False,,Other,Organisation,34.7,True,,,,,
APT-004757,REQ-005117,EMP-00062,LOC-10,SVC-05,2026-04-28,No-show,43,False,,Client unwell,Client,1.3,False,,,,,
APT-004758,REQ-005118,EMP-00103,LOC-04,SVC-01,2026-04-27,Cancelled,14,False,,Client unwell,Client,9.7,False,,,,,
APT-004760,REQ-005120,EMP-00115,LOC-09,SVC-03,2026-04-30,Cancelled,32,False,,Client unwell,Employee,8.3,False,,,,,
APT-004762,REQ-005122,EMP-00030,LOC-02,SVC-04,2026-04-28,No-show,4,False,,Duplicate booking,Employee,36.8,False,,,,,
APT-004763,REQ-005123,EMP-00024,LOC-02,SVC-07,2026-04-27,Cancelled,39,False,,Transport issue,Employee,0.0,True,,,,,
APT-004765,REQ-005125,EMP-00117,LOC-02,SVC-07,2026-04-27,Cancelled,36,False,,Duplicate booking,Organisation,35.3,True,,,,,
APT-004769,REQ-005129,EMP-00061,LOC-10,SVC-04,2026-05-01,Cancelled,23,False,,Duplicate booking,Client,35.6,False,,,,,
APT-004777,REQ-005138,EMP-00134,LOC-07,SVC-02,2026-05-01,Cancelled,36,False,,Weather,Organisation,13.0,True,,,,,
APT-004780,REQ-005141,EMP-00063,LOC-06,SVC-02,2026-05-01,No-show,44,True,Urgent reassignment,Client unwell,Client,15.5,False,,,,,
APT-004781,REQ-005142,EMP-00100,LOC-07,SVC-01,2026-04-28,No-show,12,False,,Client unavailable,Client,25.1,False,,,,,
APT-004788,REQ-005150,EMP-00017,LOC-06,SVC-06,2026-04-29,Cancelled,15,False,,Transport issue,Employee,7.1,True,,,,,
APT-004793,REQ-005156,EMP-00064,LOC-02,SVC-07,2026-04-29,Cancelled,45,False,,Client unwell,Organisation,36.3,True,,,,,
APT-004807,REQ-005171,EMP-00067,LOC-03,SVC-08,2026-04-29,No-show,8,False,,Transport issue,Client,18.9,True,,,,,
APT-004808,REQ-005172,EMP-00079,LOC-03,SVC-09,2026-05-01,No-show,13,False,,Weather,Organisation,0.0,False,,,,,
APT-004810,REQ-005174,EMP-00024,LOC-10,SVC-07,2026-04-29,Cancelled,46,False,,Transport issue,Employee,0.0,False,,,,,
APT-004811,REQ-005175,EMP-00102,LOC-08,SVC-06,2026-05-01,No-show,15,False,,Transport issue,Client,30.1,True,,,,,
APT-004814,REQ-005178,EMP-00064,LOC-05,SVC-05,2026-04-30,Cancelled,12,False,,Duplicate booking,Organisation,3.6,True,,,,,
APT-004817,REQ-005181,EMP-00062,LOC-04,SVC-05,2026-04-30,Cancelled,22,False,,Staff illness,Organisation,8.9,False,,,,,
APT-004818,REQ-005182,EMP-00058,LOC-03,SVC-05,2026-05-01,No-show,17,False,,Client declined,Organisation,0.0,True,,,,,
APT-004819,REQ-005183,EMP-00124,LOC-04,SVC-02,2026-04-30,Cancelled,5,False,,Client declined,Client,29.2,True,,,,,
APT-004822,REQ-005186,EMP-00057,LOC-05,SVC-06,2026-05-02,Cancelled,27,False,,Duplicate booking,Client,23.0,True,,,,,
APT-004825,REQ-005190,EMP-00038,LOC-09,SVC-08,2026-05-03,Cancelled,30,False,,Client declined,Client,23.6,True,,,,,
APT-004827,REQ-005192,EMP-00054,LOC-08,SVC-08,2026-05-01,No-show,36,False,,Client declined,Client,15.1,True,,,,,
APT-004829,REQ-005194,EMP-00069,LOC-08,SVC-02,2026-05-01,Cancelled,57,False,,Client declined,Client,11.4,True,,,,,
APT-004831,REQ-005196,EMP-00075,LOC-09,SVC-01,2026-04-30,Cancelled,38,False,,Transport issue,Client,27.6,True,,,,,
APT-004833,REQ-005198,EMP-00055,LOC-10,SVC-09,2026-05-01,Cancelled,39,False,,Client declined,Client,25.1,False,,,,,
APT-004834,REQ-005200,EMP-00038,LOC-05,SVC-07,2026-05-01,Cancelled,22,False,,Duplicate booking,Client,28.6,True,,,,,
APT-004835,REQ-005201,EMP-00021,LOC-09,SVC-01,2026-04-30,Cancelled,50,False,,Staff illness,Client,21.2,False,,,,,
APT-004845,REQ-005211,EMP-00102,LOC-03,SVC-01,2026-05-02,Cancelled,14,False,,Client declined,Client,32.3,True,,,,,
APT-004849,REQ-005215,EMP-00035,LOC-04,SVC-05,2026-05-01,No-show,23,False,,Transport issue,Employee,12.6,True,,,,,
APT-004855,REQ-005221,EMP-00051,LOC-09,SVC-02,2026-05-01,Cancelled,43,False,,Other,Organisation,14.0,True,,,,,
APT-004856,REQ-005222,EMP-00006,LOC-07,SVC-07,2026-05-01,Cancelled,14,False,,Transport issue,Organisation,2.4,True,,,,,
APT-004858,REQ-005224,EMP-00044,LOC-08,SVC-02,2026-05-01,Cancelled,18,False,,Staff illness,Client,40.3,True,,,,,
